nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1691, 1612, 1634, 1739, 1709, 1827, 1643, 1531, 1563, 1933, 1747, 1758, 1686, 1669, 1889, 1657, 1518, 1759, 1824, 1842, 1540, 1560, 1961, 1843, 1640, 1557, 1563, 1874, 1538, 1942, 1729, 1631, 1559, 1928, 1925, 1791, 1839, 1904, 1992, 1829, 1677, 1834, 1646, 1885, 1777, 1511, 1659, 1986, 1873, 1952, 1885, 1641, 1783, 1757, 1712, 1824, 1996, 1763, 1513, 1988, 1663, 1712, 1729, 1699, 1747, 1562, 1949, 1819, 1876, 1973];
eminI = [0, 0, 45, 80, 20, 0, 80, 45, 0, 20, 80, 45, 45, 80, 45, 45, 80, 80, 80, 45, 0, 0, 45, 0, 45, 20, 0, 20, 20, 45, 45, 80, 80, 45, 0, 80, 80, 80, 45, 0, 80, 45, 45, 20, 20, 80, 45, 80, 0, 0, 80, 20, 45, 80, 0, 45, 20, 20, 20, 45, 0, 80, 0, 0, 45, 80, 80, 80, 20, 80];
emaxI = [30, 30, 90, 140, 55, 30, 140, 90, 30, 55, 140, 90, 90, 140, 90, 90, 140, 140, 140, 90, 30, 30, 90, 30, 90, 55, 30, 55, 55, 90, 90, 140, 140, 90, 30, 140, 140, 140, 90, 30, 140, 90, 90, 55, 55, 140, 90, 140, 30, 30, 140, 55, 90, 140, 30, 90, 55, 55, 55, 90, 30, 140, 30, 30, 90, 140, 140, 140, 55, 140];
r0 = [0, 0, 45, 80, 20, 0, 80, 45, 0, 20, 80, 45, 45, 80, 45, 45, 80, 80, 80, 45, 0, 0, 45, 0, 45, 20, 0, 20, 20, 45, 45, 80, 80, 45, 0, 80, 80, 80, 45, 0, 80, 45, 45, 20, 20, 80, 45, 80, 0, 0, 80, 20, 45, 80, 0, 45, 20, 20, 20, 45, 0, 80, 0, 0, 45, 80, 80, 80, 20, 80];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [211, 237, 175, 204, 229, 215, 194, 158, 164, 197, 177, 258, 225, 205, 196, 181, 214, 263, 267, 186, 157, 176, 210, 197, 193, 169, 229, 245, 180, 268, 186, 166, 206, 275, 227, 220, 225, 267, 248, 259, 182, 201, 234, 268, 197, 166, 240, 298, 249, 253, 261, 196, 252, 211, 188, 198, 226, 242, 198, 206, 174, 209, 218, 210, 178, 202, 206, 187, 240, 255];
L = [5696, 6154, 5201, 5318, 5833, 6781, 6638, 5947, 5800, 5686, 5478, 5291, 6203, 6749, 5788, 6770, 5868, 5403, 6669, 6683, 5765, 6491, 5601, 5782, 6459, 6014, 6342, 6198, 6407, 5461];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [3, 10, 1, 9, 2, 8, 7, 10, 3, 9];
emaxP = [18, 16, 19, 20, 20, 16, 17, 16, 17, 18];
p0 = [3, 10, 1, 9, 2, 8, 7, 10, 3, 9];
cP = [5620, 2156, 2268, 2442, 1529, 3736, 2473, 5286, 2608, 2737];
dr = [[0, 0, 55, 0, 0], 
[0, 0, 0, 47, 0], 
[0, 0, 0, 157, 0], 
[0, 0, 0, 0, 256], 
[0, 0, 0, 0, 87], 
[0, 0, 0, 0, 18], 
[0, 0, 232, 0, 0], 
[0, 0, 144, 0, 0], 
[0, 0, 22, 0, 0], 
[0, 99, 0, 0, 0], 
[0, 0, 0, 0, 233], 
[0, 0, 0, 0, 167], 
[0, 0, 0, 176, 0], 
[0, 216, 0, 0, 0], 
[0, 0, 187, 0, 0], 
[0, 0, 0, 180, 0], 
[0, 0, 0, 216, 0], 
[0, 0, 0, 0, 221], 
[0, 0, 0, 233, 0], 
[0, 0, 0, 163, 0], 
[0, 0, 0, 54, 0], 
[0, 12, 0, 0, 0], 
[0, 0, 0, 0, 150], 
[0, 12, 0, 0, 0], 
[0, 0, 0, 157, 0], 
[0, 0, 64, 0, 0], 
[0, 0, 30, 0, 0], 
[0, 0, 0, 0, 101], 
[0, 0, 90, 0, 0], 
[0, 0, 0, 0, 143], 
[0, 0, 0, 200, 0], 
[0, 0, 0, 214, 0], 
[0, 0, 0, 224, 0], 
[0, 0, 0, 135, 0], 
[0, 0, 0, 35, 0], 
[0, 0, 219, 0, 0], 
[0, 0, 232, 0, 0], 
[0, 233, 0, 0, 0], 
[0, 0, 0, 146, 0], 
[0, 0, 0, 0, 43], 
[0, 0, 212, 0, 0], 
[0, 0, 0, 0, 135], 
[0, 0, 0, 183, 0], 
[0, 77, 0, 0, 0], 
[0, 0, 64, 0, 0], 
[0, 284, 0, 0, 0], 
[0, 0, 0, 163, 0], 
[0, 0, 0, 209, 0], 
[0, 0, 0, 0, 24], 
[0, 0, 45, 0, 0], 
[0, 287, 0, 0, 0], 
[0, 0, 0, 0, 87], 
[0, 0, 138, 0, 0], 
[0, 0, 263, 0, 0], 
[0, 0, 0, 0, 36], 
[0, 0, 187, 0, 0], 
[0, 0, 0, 0, 98], 
[0, 63, 0, 0, 0], 
[0, 0, 0, 69, 0], 
[0, 0, 0, 133, 0], 
[0, 0, 0, 22, 0], 
[0, 0, 279, 0, 0], 
[0, 0, 0, 50, 0], 
[0, 0, 0, 0, 38], 
[0, 192, 0, 0, 0], 
[0, 0, 0, 283, 0], 
[0, 244, 0, 0, 0], 
[0, 0, 0, 232, 0], 
[0, 0, 0, 73, 0], 
[0, 223, 0, 0, 0]];
