nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1176, 1498, 1469, 1181, 1466, 1212, 1108, 1316, 1191, 1292, 1084, 1359, 1290, 1016, 1155, 1195, 1262, 1283, 1084, 1195, 1054, 1370, 1232, 1155, 1456, 1225, 1074, 1171, 1394, 1303, 1073, 1042, 1422, 1458, 1028, 1367, 1049, 1107, 1363, 1207, 1148, 1109, 1283, 1307, 1200, 1376, 1490, 1344, 1259, 1263, 1329, 1447, 1190, 1413, 1033, 1291, 1324, 1305, 1136, 1151, 1341, 1257, 1470, 1152, 1207, 1204, 1455, 1356, 1099, 1178];
eminI = [45, 45, 0, 80, 80, 20, 80, 45, 80, 80, 45, 20, 80, 20, 45, 20, 80, 80, 20, 80, 80, 80, 45, 80, 45, 20, 80, 80, 80, 0, 80, 0, 0, 0, 80, 45, 45, 80, 45, 80, 45, 20, 80, 20, 45, 45, 45, 20, 45, 0, 0, 45, 20, 45, 45, 80, 45, 80, 20, 0, 80, 20, 80, 0, 45, 45, 80, 20, 0, 20];
emaxI = [90, 90, 30, 140, 140, 55, 140, 90, 140, 140, 90, 55, 140, 55, 90, 55, 140, 140, 55, 140, 140, 140, 90, 140, 90, 55, 140, 140, 140, 30, 140, 30, 30, 30, 140, 90, 90, 140, 90, 140, 90, 55, 140, 55, 90, 90, 90, 55, 90, 30, 30, 90, 55, 90, 90, 140, 90, 140, 55, 30, 140, 55, 140, 30, 90, 90, 140, 55, 30, 55];
r0 = [45, 45, 0, 80, 80, 20, 80, 45, 80, 80, 45, 20, 80, 20, 45, 20, 80, 80, 20, 80, 80, 80, 45, 80, 45, 20, 80, 80, 80, 0, 80, 0, 0, 0, 80, 45, 45, 80, 45, 80, 45, 20, 80, 20, 45, 45, 45, 20, 45, 0, 0, 45, 20, 45, 45, 80, 45, 80, 20, 0, 80, 20, 80, 0, 45, 45, 80, 20, 0, 20];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [250, 368, 361, 289, 325, 298, 230, 307, 297, 315, 271, 323, 315, 219, 260, 264, 297, 307, 259, 261, 249, 329, 268, 265, 309, 303, 224, 270, 283, 291, 259, 243, 308, 299, 245, 319, 260, 228, 335, 273, 259, 235, 315, 270, 260, 286, 357, 278, 298, 315, 297, 340, 245, 326, 255, 317, 316, 321, 272, 243, 317, 312, 348, 276, 242, 297, 351, 323, 251, 285];
L = [5947, 6160, 5246, 6566, 5208, 6529, 6199, 5357, 5632, 5308, 6350, 6342, 5982, 6661, 6157, 6786, 6044, 6023, 6085, 5748, 5832, 6252, 5428, 6665, 5238, 5913, 5964, 6191, 5393, 5535];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [8, 0, 8, 0, 8, 1, 7, 5, 0, 2];
emaxP = [18, 16, 18, 17, 17, 19, 15, 18, 15, 18];
p0 = [8, 0, 8, 0, 8, 1, 7, 5, 0, 2];
cP = [5748, 3354, 2664, 1945, 5038, 4377, 4982, 3644, 4487, 4434];
dr = [[0, 0, 0, 174, 0], 
[0, 0, 0, 125, 0], 
[0, 0, 0, 17, 0], 
[0, 0, 271, 0, 0], 
[0, 0, 0, 0, 242], 
[0, 0, 0, 0, 77], 
[0, 0, 0, 208, 0], 
[0, 186, 0, 0, 0], 
[0, 0, 0, 0, 247], 
[0, 0, 0, 262, 0], 
[0, 0, 0, 168, 0], 
[0, 0, 117, 0, 0], 
[0, 0, 0, 0, 246], 
[0, 63, 0, 0, 0], 
[0, 154, 0, 0, 0], 
[0, 0, 0, 0, 62], 
[0, 0, 0, 288, 0], 
[0, 0, 0, 251, 0], 
[0, 0, 0, 91, 0], 
[0, 220, 0, 0, 0], 
[0, 0, 233, 0, 0], 
[0, 300, 0, 0, 0], 
[0, 0, 0, 0, 137], 
[0, 0, 224, 0, 0], 
[0, 0, 158, 0, 0], 
[0, 0, 0, 80, 0], 
[0, 0, 261, 0, 0], 
[0, 0, 0, 0, 300], 
[0, 0, 239, 0, 0], 
[0, 0, 0, 40, 0], 
[0, 0, 0, 210, 0], 
[0, 52, 0, 0, 0], 
[0, 0, 0, 0, 42], 
[0, 0, 0, 28, 0], 
[0, 0, 0, 0, 299], 
[0, 166, 0, 0, 0], 
[0, 0, 0, 121, 0], 
[0, 0, 238, 0, 0], 
[0, 165, 0, 0, 0], 
[0, 211, 0, 0, 0], 
[0, 0, 0, 136, 0], 
[0, 120, 0, 0, 0], 
[0, 0, 0, 0, 234], 
[0, 0, 0, 0, 113], 
[0, 165, 0, 0, 0], 
[0, 191, 0, 0, 0], 
[0, 0, 0, 0, 199], 
[0, 0, 84, 0, 0], 
[0, 0, 0, 0, 123], 
[0, 0, 0, 11, 0], 
[0, 41, 0, 0, 0], 
[0, 0, 0, 0, 194], 
[0, 0, 0, 0, 70], 
[0, 0, 132, 0, 0], 
[0, 0, 0, 0, 152], 
[0, 0, 0, 204, 0], 
[0, 0, 0, 0, 140], 
[0, 0, 0, 0, 299], 
[0, 0, 0, 88, 0], 
[0, 25, 0, 0, 0], 
[0, 0, 252, 0, 0], 
[0, 0, 0, 94, 0], 
[0, 0, 0, 0, 225], 
[0, 0, 0, 0, 43], 
[0, 0, 179, 0, 0], 
[0, 0, 0, 146, 0], 
[0, 0, 208, 0, 0], 
[0, 0, 0, 0, 66], 
[0, 38, 0, 0, 0], 
[0, 0, 100, 0, 0]];
pi_IT = [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]];
AuxKT = [[0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1]];
dp = [[0, 0, 0, 25, 0], 
[0, 0, 5, 0, 0], 
[0, 14, 0, 0, 0], 
[0, 0, 0, 20, 0], 
[0, 0, 0, 7, 0], 
[0, 0, 32, 0, 0], 
[0, 35, 0, 0, 0], 
[0, 0, 20, 0, 0], 
[0, 0, 0, 8, 0], 
[0, 0, 0, 0, 29]];
limite = [3, 3, 4];
aux2 = [0, 0, 0];
CAP = [[0, 1313, 1313, 1313, 1313], 
[0, 1313, 1313, 1313, 1313], 
[0, 1313, 1313, 1313, 1313]];
pi_FT = [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]];
p = [[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
