nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1728, 1699, 1678, 1881, 1648, 1804, 1628, 1590, 1755, 1988, 1669, 1916, 1788, 1639, 1905, 1530, 1989, 1811, 1853, 1944, 1759, 1878, 1885, 1734, 1696, 1817, 1964, 1897, 1643, 1660, 1703, 1934, 1723, 1719, 1724, 1952, 1990, 1897, 1582, 1607, 1636, 1580, 1975, 1558, 1603, 1704, 1524, 1524, 1861, 1612, 1570, 1842, 1956, 1748, 1752, 1535, 1700, 1580, 1534, 1706, 1569, 1677, 1711, 1750, 1617, 1665, 1543, 1935, 1723, 1529];
eminI = [20, 80, 80, 20, 0, 45, 80, 80, 45, 0, 0, 45, 0, 20, 45, 45, 20, 20, 80, 20, 45, 45, 20, 20, 0, 80, 80, 20, 80, 80, 45, 20, 20, 45, 45, 80, 45, 45, 80, 0, 45, 45, 45, 20, 80, 0, 0, 80, 0, 45, 80, 80, 0, 0, 0, 20, 0, 80, 0, 0, 20, 45, 45, 20, 0, 20, 45, 80, 45, 20];
emaxI = [55, 140, 140, 55, 30, 90, 140, 140, 90, 30, 30, 90, 30, 55, 90, 90, 55, 55, 140, 55, 90, 90, 55, 55, 30, 140, 140, 55, 140, 140, 90, 55, 55, 90, 90, 140, 90, 90, 140, 30, 90, 90, 90, 55, 140, 30, 30, 140, 30, 90, 140, 140, 30, 30, 30, 55, 30, 140, 30, 30, 55, 90, 90, 55, 30, 55, 90, 140, 90, 55];
r0 = [20, 80, 80, 20, 0, 45, 80, 80, 45, 0, 0, 45, 0, 20, 45, 45, 20, 20, 80, 20, 45, 45, 20, 20, 0, 80, 80, 20, 80, 80, 45, 20, 20, 45, 45, 80, 45, 45, 80, 0, 45, 45, 45, 20, 80, 0, 0, 80, 0, 45, 80, 80, 0, 0, 0, 20, 0, 80, 0, 0, 20, 45, 45, 20, 0, 20, 45, 80, 45, 20];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [399, 368, 390, 398, 372, 432, 347, 324, 352, 470, 415, 447, 374, 339, 426, 371, 450, 411, 399, 392, 402, 447, 389, 365, 358, 402, 402, 438, 388, 396, 348, 458, 417, 396, 404, 405, 496, 420, 330, 352, 370, 373, 483, 339, 324, 424, 305, 336, 410, 388, 335, 449, 460, 392, 404, 343, 397, 323, 350, 361, 371, 339, 350, 429, 344, 360, 358, 474, 355, 335];
L = [5424, 6646, 5849, 6235, 5717, 5378, 6017, 5525, 5539, 5497, 6197, 5286, 5537, 6513, 5423, 5216, 6029, 6636, 5896, 5448, 5803, 6469, 6580, 5494, 5884, 6203, 6294, 5669, 5742, 5703];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [4, 3, 4, 4, 7, 5, 4, 7, 1, 0];
emaxP = [18, 19, 15, 18, 19, 17, 15, 20, 17, 18];
p0 = [4, 3, 4, 4, 7, 5, 4, 7, 1, 0];
cP = [6035, 4206, 9864, 7306, 8184, 3925, 8025, 7217, 4686, 7437];
dr = [[0, 0, 65, 0, 0], 
[0, 213, 0, 0, 0], 
[0, 0, 0, 0, 205], 
[0, 83, 0, 0, 0], 
[0, 0, 42, 0, 0], 
[0, 0, 0, 0, 138], 
[0, 0, 0, 0, 201], 
[0, 0, 0, 249, 0], 
[0, 0, 0, 179, 0], 
[0, 0, 59, 0, 0], 
[0, 16, 0, 0, 0], 
[0, 0, 0, 172, 0], 
[0, 0, 0, 27, 0], 
[0, 83, 0, 0, 0], 
[0, 0, 0, 0, 128], 
[0, 154, 0, 0, 0], 
[0, 0, 93, 0, 0], 
[0, 115, 0, 0, 0], 
[0, 0, 215, 0, 0], 
[0, 81, 0, 0, 0], 
[0, 178, 0, 0, 0], 
[0, 196, 0, 0, 0], 
[0, 0, 0, 0, 115], 
[0, 0, 71, 0, 0], 
[0, 0, 0, 0, 47], 
[0, 0, 0, 221, 0], 
[0, 0, 0, 0, 220], 
[0, 0, 0, 68, 0], 
[0, 201, 0, 0, 0], 
[0, 0, 0, 0, 256], 
[0, 0, 0, 0, 185], 
[0, 0, 0, 92, 0], 
[0, 0, 93, 0, 0], 
[0, 0, 0, 127, 0], 
[0, 0, 0, 0, 191], 
[0, 0, 0, 272, 0], 
[0, 0, 0, 0, 125], 
[0, 174, 0, 0, 0], 
[0, 0, 0, 298, 0], 
[0, 0, 0, 19, 0], 
[0, 163, 0, 0, 0], 
[0, 0, 0, 156, 0], 
[0, 0, 0, 140, 0], 
[0, 0, 93, 0, 0], 
[0, 0, 0, 0, 211], 
[0, 0, 0, 24, 0], 
[0, 0, 0, 0, 25], 
[0, 294, 0, 0, 0], 
[0, 0, 42, 0, 0], 
[0, 0, 0, 184, 0], 
[0, 0, 244, 0, 0], 
[0, 0, 208, 0, 0], 
[0, 0, 0, 59, 0], 
[0, 0, 0, 37, 0], 
[0, 52, 0, 0, 0], 
[0, 0, 0, 0, 69], 
[0, 59, 0, 0, 0], 
[0, 240, 0, 0, 0], 
[0, 50, 0, 0, 0], 
[0, 0, 0, 32, 0], 
[0, 0, 0, 0, 79], 
[0, 0, 0, 0, 189], 
[0, 170, 0, 0, 0], 
[0, 0, 0, 0, 90], 
[0, 0, 0, 21, 0], 
[0, 0, 0, 95, 0], 
[0, 0, 0, 0, 173], 
[0, 296, 0, 0, 0], 
[0, 0, 130, 0, 0], 
[0, 73, 0, 0, 0]];
