nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [910, 581, 661, 955, 597, 578, 826, 670, 561, 736, 698, 558, 730, 508, 570, 740, 921, 930, 845, 701, 500, 774, 696, 972, 705, 908, 765, 954, 584, 743, 594, 520, 880, 900, 831, 544, 887, 962, 800, 892, 604, 814, 800, 999, 779, 617, 661, 908, 791, 704, 783, 593, 608, 889, 551, 865, 805, 827, 637, 909, 947, 856, 934, 552, 584, 781, 891, 627, 663, 633];
eminI = [80, 80, 80, 0, 45, 0, 0, 45, 0, 0, 80, 20, 80, 45, 20, 80, 80, 45, 80, 20, 80, 45, 0, 0, 80, 20, 20, 0, 80, 80, 80, 80, 80, 0, 20, 20, 80, 45, 20, 80, 20, 45, 45, 20, 20, 80, 80, 0, 45, 80, 45, 20, 45, 45, 80, 80, 45, 0, 45, 45, 45, 0, 20, 0, 45, 80, 0, 20, 0, 80];
emaxI = [140, 140, 140, 30, 90, 30, 30, 90, 30, 30, 140, 55, 140, 90, 55, 140, 140, 90, 140, 55, 140, 90, 30, 30, 140, 55, 55, 30, 140, 140, 140, 140, 140, 30, 55, 55, 140, 90, 55, 140, 55, 90, 90, 55, 55, 140, 140, 30, 90, 140, 90, 55, 90, 90, 140, 140, 90, 30, 90, 90, 90, 30, 55, 30, 90, 140, 30, 55, 30, 140];
r0 = [80, 80, 80, 0, 45, 0, 0, 45, 0, 0, 80, 20, 80, 45, 20, 80, 80, 45, 80, 20, 80, 45, 0, 0, 80, 20, 20, 0, 80, 80, 80, 80, 80, 0, 20, 20, 80, 45, 20, 80, 20, 45, 45, 20, 20, 80, 80, 0, 45, 80, 45, 20, 45, 45, 80, 80, 45, 0, 45, 45, 45, 0, 20, 0, 45, 80, 0, 20, 0, 80];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [32, 22, 20, 44, 22, 4, 1, 6, 26, 5, 11, 10, 27, 13, 4, 29, 40, 24, 31, 2, 19, 35, 8, 24, 29, 3, 4, 2, 12, 4, 6, 23, 43, 40, 35, 27, 27, 36, 30, 8, 23, 15, 25, 29, 11, 3, 11, 26, 34, 29, 19, 7, 9, 2, 5, 31, 9, 32, 20, 31, 30, 12, 23, 22, 4, 4, 5, 16, 25, 21];
L = [6421, 6615, 5792, 6696, 6409, 6780, 6635, 5521, 5411, 6501, 6339, 5966, 5365, 5771, 5671, 5770, 5456, 6654, 6271, 6543, 6562, 6187, 6656, 5583, 5562, 6737, 5542, 6353, 5605, 6301];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [1, 6, 1, 9, 7, 5, 7, 8, 3, 7];
emaxP = [15, 20, 19, 15, 20, 20, 15, 18, 18, 15];
p0 = [1, 6, 1, 9, 7, 5, 7, 8, 3, 7];
cP = [312, 471, 581, 141, 111, 490, 155, 209, 331, 215];
dr = [[0, 300, 0, 0, 0], 
[0, 242, 0, 0, 0], 
[0, 0, 0, 239, 0], 
[0, 0, 14, 0, 0], 
[0, 0, 138, 0, 0], 
[0, 0, 0, 18, 0], 
[0, 27, 0, 0, 0], 
[0, 0, 0, 0, 190], 
[0, 0, 0, 20, 0], 
[0, 0, 0, 60, 0], 
[0, 243, 0, 0, 0], 
[0, 0, 0, 0, 119], 
[0, 0, 0, 0, 275], 
[0, 0, 139, 0, 0], 
[0, 0, 116, 0, 0], 
[0, 0, 0, 259, 0], 
[0, 230, 0, 0, 0], 
[0, 0, 183, 0, 0], 
[0, 0, 0, 201, 0], 
[0, 0, 84, 0, 0], 
[0, 0, 0, 228, 0], 
[0, 0, 0, 150, 0], 
[0, 0, 0, 51, 0], 
[0, 45, 0, 0, 0], 
[0, 203, 0, 0, 0], 
[0, 0, 68, 0, 0], 
[0, 0, 0, 0, 92], 
[0, 0, 0, 0, 42], 
[0, 253, 0, 0, 0], 
[0, 0, 267, 0, 0], 
[0, 252, 0, 0, 0], 
[0, 0, 0, 211, 0], 
[0, 0, 0, 0, 213], 
[0, 0, 26, 0, 0], 
[0, 74, 0, 0, 0], 
[0, 0, 0, 79, 0], 
[0, 0, 224, 0, 0], 
[0, 0, 180, 0, 0], 
[0, 0, 0, 99, 0], 
[0, 253, 0, 0, 0], 
[0, 0, 0, 0, 112], 
[0, 0, 129, 0, 0], 
[0, 0, 0, 134, 0], 
[0, 0, 78, 0, 0], 
[0, 0, 62, 0, 0], 
[0, 0, 289, 0, 0], 
[0, 272, 0, 0, 0], 
[0, 0, 0, 0, 45], 
[0, 0, 0, 141, 0], 
[0, 300, 0, 0, 0], 
[0, 0, 0, 138, 0], 
[0, 97, 0, 0, 0], 
[0, 0, 0, 168, 0], 
[0, 0, 0, 0, 167], 
[0, 0, 255, 0, 0], 
[0, 0, 0, 279, 0], 
[0, 0, 0, 126, 0], 
[0, 54, 0, 0, 0], 
[0, 0, 0, 0, 124], 
[0, 0, 0, 186, 0], 
[0, 0, 192, 0, 0], 
[0, 0, 0, 0, 23], 
[0, 0, 114, 0, 0], 
[0, 0, 0, 11, 0], 
[0, 176, 0, 0, 0], 
[0, 0, 0, 0, 260], 
[0, 24, 0, 0, 0], 
[0, 0, 0, 0, 66], 
[0, 35, 0, 0, 0], 
[0, 0, 0, 0, 252]];
