nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [969, 770, 634, 507, 699, 974, 989, 933, 894, 590, 578, 995, 932, 838, 775, 771, 997, 881, 610, 572, 596, 621, 833, 747, 638, 680, 996, 535, 856, 973, 881, 956, 981, 870, 949, 664, 698, 814, 651, 634, 893, 865, 578, 720, 649, 574, 975, 728, 572, 844, 749, 878, 943, 967, 725, 899, 932, 797, 551, 840, 779, 747, 580, 612, 786, 919, 787, 771, 583, 510];
eminI = [45, 80, 80, 20, 45, 80, 45, 0, 80, 0, 20, 20, 45, 45, 80, 80, 80, 80, 45, 0, 20, 20, 45, 45, 80, 45, 0, 20, 80, 0, 80, 45, 0, 80, 45, 80, 80, 45, 0, 45, 80, 0, 80, 45, 80, 0, 45, 45, 20, 80, 80, 80, 80, 20, 0, 0, 80, 80, 45, 20, 0, 80, 80, 20, 80, 0, 80, 80, 80, 20];
emaxI = [90, 140, 140, 55, 90, 140, 90, 30, 140, 30, 55, 55, 90, 90, 140, 140, 140, 140, 90, 30, 55, 55, 90, 90, 140, 90, 30, 55, 140, 30, 140, 90, 30, 140, 90, 140, 140, 90, 30, 90, 140, 30, 140, 90, 140, 30, 90, 90, 55, 140, 140, 140, 140, 55, 30, 30, 140, 140, 90, 55, 30, 140, 140, 55, 140, 30, 140, 140, 140, 55];
r0 = [45, 80, 80, 20, 45, 80, 45, 0, 80, 0, 20, 20, 45, 45, 80, 80, 80, 80, 45, 0, 20, 20, 45, 45, 80, 45, 0, 20, 80, 0, 80, 45, 0, 80, 45, 80, 80, 45, 0, 45, 80, 0, 80, 45, 80, 0, 45, 45, 20, 80, 80, 80, 80, 20, 0, 0, 80, 80, 45, 20, 0, 80, 80, 20, 80, 0, 80, 80, 80, 20];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [196, 179, 148, 103, 161, 237, 205, 218, 194, 137, 144, 234, 187, 199, 179, 192, 235, 211, 124, 115, 148, 143, 201, 156, 158, 153, 213, 109, 183, 203, 183, 196, 231, 177, 192, 154, 164, 165, 131, 135, 186, 208, 117, 163, 155, 129, 222, 160, 139, 198, 174, 176, 224, 224, 149, 211, 215, 186, 131, 194, 178, 158, 119, 124, 196, 222, 177, 166, 117, 119];
L = [6307, 6205, 6764, 6026, 5939, 5396, 5910, 5553, 5628, 5709, 5822, 6196, 5668, 5405, 5323, 5701, 5297, 6541, 5268, 5746, 6060, 5298, 6169, 5517, 6796, 6521, 5855, 5407, 5969, 6559];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [4, 9, 7, 1, 3, 5, 9, 0, 9, 10];
emaxP = [17, 18, 20, 16, 18, 16, 16, 16, 18, 20];
p0 = [4, 9, 7, 1, 3, 5, 9, 0, 9, 10];
cP = [2632, 2801, 1955, 1502, 2710, 1353, 3273, 2715, 3682, 1850];
dr = [[0, 0, 0, 171, 0], 
[0, 0, 0, 274, 0], 
[0, 0, 0, 0, 238], 
[0, 0, 0, 0, 103], 
[0, 0, 0, 189, 0], 
[0, 0, 0, 0, 271], 
[0, 0, 0, 128, 0], 
[0, 0, 26, 0, 0], 
[0, 0, 259, 0, 0], 
[0, 0, 59, 0, 0], 
[0, 0, 0, 101, 0], 
[0, 0, 0, 0, 68], 
[0, 168, 0, 0, 0], 
[0, 0, 0, 170, 0], 
[0, 255, 0, 0, 0], 
[0, 0, 0, 0, 244], 
[0, 0, 0, 0, 221], 
[0, 262, 0, 0, 0], 
[0, 152, 0, 0, 0], 
[0, 0, 0, 28, 0], 
[0, 110, 0, 0, 0], 
[0, 0, 0, 0, 82], 
[0, 0, 0, 0, 140], 
[0, 0, 0, 200, 0], 
[0, 0, 0, 291, 0], 
[0, 0, 0, 0, 123], 
[0, 35, 0, 0, 0], 
[0, 0, 0, 98, 0], 
[0, 0, 217, 0, 0], 
[0, 0, 0, 0, 10], 
[0, 281, 0, 0, 0], 
[0, 0, 0, 180, 0], 
[0, 0, 25, 0, 0], 
[0, 0, 248, 0, 0], 
[0, 0, 0, 122, 0], 
[0, 0, 259, 0, 0], 
[0, 300, 0, 0, 0], 
[0, 0, 196, 0, 0], 
[0, 11, 0, 0, 0], 
[0, 138, 0, 0, 0], 
[0, 218, 0, 0, 0], 
[0, 0, 0, 19, 0], 
[0, 0, 203, 0, 0], 
[0, 161, 0, 0, 0], 
[0, 0, 0, 0, 277], 
[0, 0, 0, 19, 0], 
[0, 0, 0, 128, 0], 
[0, 0, 0, 0, 188], 
[0, 110, 0, 0, 0], 
[0, 261, 0, 0, 0], 
[0, 0, 248, 0, 0], 
[0, 0, 0, 0, 294], 
[0, 0, 0, 233, 0], 
[0, 0, 107, 0, 0], 
[0, 0, 12, 0, 0], 
[0, 0, 0, 42, 0], 
[0, 0, 0, 0, 215], 
[0, 0, 0, 0, 276], 
[0, 0, 0, 0, 182], 
[0, 0, 0, 78, 0], 
[0, 33, 0, 0, 0], 
[0, 0, 0, 0, 221], 
[0, 0, 256, 0, 0], 
[0, 0, 0, 0, 102], 
[0, 0, 205, 0, 0], 
[0, 0, 13, 0, 0], 
[0, 285, 0, 0, 0], 
[0, 216, 0, 0, 0], 
[0, 0, 0, 0, 248], 
[0, 0, 0, 0, 64]];
