nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [903, 801, 632, 513, 801, 618, 867, 993, 877, 796, 699, 707, 699, 591, 745, 877, 802, 957, 928, 809, 525, 816, 738, 999, 899, 566, 668, 938, 769, 674, 599, 988, 679, 921, 671, 620, 794, 998, 611, 527, 972, 526, 826, 612, 525, 933, 535, 833, 830, 761, 644, 759, 928, 914, 509, 967, 504, 862, 708, 720, 922, 859, 604, 719, 938, 603, 866, 534, 528, 731];
eminI = [0, 80, 0, 80, 80, 20, 0, 45, 80, 20, 45, 45, 0, 45, 45, 0, 20, 20, 0, 0, 45, 80, 80, 20, 80, 20, 45, 20, 45, 20, 0, 0, 20, 20, 20, 80, 20, 0, 80, 45, 45, 45, 80, 80, 20, 80, 0, 20, 20, 20, 20, 80, 45, 80, 80, 45, 80, 80, 0, 0, 80, 45, 80, 80, 80, 45, 80, 80, 0, 20];
emaxI = [30, 140, 30, 140, 140, 55, 30, 90, 140, 55, 90, 90, 30, 90, 90, 30, 55, 55, 30, 30, 90, 140, 140, 55, 140, 55, 90, 55, 90, 55, 30, 30, 55, 55, 55, 140, 55, 30, 140, 90, 90, 90, 140, 140, 55, 140, 30, 55, 55, 55, 55, 140, 90, 140, 140, 90, 140, 140, 30, 30, 140, 90, 140, 140, 140, 90, 140, 140, 30, 55];
r0 = [0, 80, 0, 80, 80, 20, 0, 45, 80, 20, 45, 45, 0, 45, 45, 0, 20, 20, 0, 0, 45, 80, 80, 20, 80, 20, 45, 20, 45, 20, 0, 0, 20, 20, 20, 80, 20, 0, 80, 45, 45, 45, 80, 80, 20, 80, 0, 20, 20, 20, 20, 80, 45, 80, 80, 45, 80, 80, 0, 0, 80, 45, 80, 80, 80, 45, 80, 80, 0, 20];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [111, 85, 90, 58, 92, 65, 106, 132, 104, 118, 86, 100, 71, 59, 89, 127, 120, 126, 120, 102, 77, 107, 105, 105, 135, 80, 90, 116, 92, 83, 67, 106, 96, 100, 81, 63, 119, 115, 68, 77, 106, 55, 90, 74, 59, 117, 71, 109, 106, 97, 73, 104, 121, 94, 66, 111, 71, 113, 82, 99, 126, 119, 64, 97, 135, 73, 106, 53, 60, 89];
L = [5518, 6513, 6014, 6152, 6181, 5789, 5487, 5741, 5672, 6509, 5762, 6318, 5338, 5455, 5587, 5843, 6350, 6161, 6638, 6513, 5634, 5466, 5728, 5469, 6197, 5736, 6007, 6237, 5876, 5285];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [1, 1, 4, 5, 10, 1, 1, 5, 1, 0];
emaxP = [15, 17, 16, 15, 19, 19, 17, 16, 17, 19];
p0 = [1, 1, 4, 5, 10, 1, 1, 5, 1, 0];
cP = [1279, 1510, 1110, 1473, 2391, 1882, 2427, 1170, 1135, 1045];
dr = [[0, 0, 0, 57, 0], 
[0, 247, 0, 0, 0], 
[0, 0, 0, 0, 40], 
[0, 210, 0, 0, 0], 
[0, 0, 0, 0, 217], 
[0, 0, 0, 0, 88], 
[0, 0, 0, 60, 0], 
[0, 0, 0, 161, 0], 
[0, 0, 0, 254, 0], 
[0, 0, 0, 0, 74], 
[0, 0, 132, 0, 0], 
[0, 180, 0, 0, 0], 
[0, 41, 0, 0, 0], 
[0, 0, 165, 0, 0], 
[0, 0, 0, 0, 186], 
[0, 10, 0, 0, 0], 
[0, 0, 108, 0, 0], 
[0, 0, 0, 0, 117], 
[0, 11, 0, 0, 0], 
[0, 0, 0, 14, 0], 
[0, 0, 0, 0, 139], 
[0, 0, 0, 274, 0], 
[0, 0, 240, 0, 0], 
[0, 0, 0, 0, 83], 
[0, 270, 0, 0, 0], 
[0, 0, 0, 102, 0], 
[0, 0, 0, 0, 151], 
[0, 0, 0, 0, 116], 
[0, 0, 0, 155, 0], 
[0, 0, 88, 0, 0], 
[0, 0, 57, 0, 0], 
[0, 0, 0, 52, 0], 
[0, 0, 87, 0, 0], 
[0, 70, 0, 0, 0], 
[0, 0, 108, 0, 0], 
[0, 0, 231, 0, 0], 
[0, 0, 80, 0, 0], 
[0, 0, 24, 0, 0], 
[0, 203, 0, 0, 0], 
[0, 0, 0, 0, 192], 
[0, 123, 0, 0, 0], 
[0, 0, 0, 157, 0], 
[0, 0, 216, 0, 0], 
[0, 0, 221, 0, 0], 
[0, 0, 0, 0, 78], 
[0, 0, 298, 0, 0], 
[0, 0, 52, 0, 0], 
[0, 0, 0, 0, 64], 
[0, 0, 0, 113, 0], 
[0, 0, 0, 0, 96], 
[0, 0, 0, 114, 0], 
[0, 288, 0, 0, 0], 
[0, 0, 0, 153, 0], 
[0, 0, 0, 0, 219], 
[0, 0, 294, 0, 0], 
[0, 0, 0, 199, 0], 
[0, 0, 0, 0, 223], 
[0, 0, 0, 0, 288], 
[0, 0, 39, 0, 0], 
[0, 0, 0, 27, 0], 
[0, 0, 290, 0, 0], 
[0, 0, 0, 0, 142], 
[0, 294, 0, 0, 0], 
[0, 0, 269, 0, 0], 
[0, 0, 0, 261, 0], 
[0, 0, 0, 0, 189], 
[0, 0, 0, 244, 0], 
[0, 0, 0, 230, 0], 
[0, 0, 15, 0, 0], 
[0, 0, 0, 0, 67]];
