nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1759, 1653, 1768, 1764, 1760, 1903, 1918, 1810, 1999, 1918, 1988, 1581, 1773, 1995, 1653, 1767, 1515, 1901, 1851, 1658, 1857, 1898, 1938, 1853, 1775, 1890, 1652, 1817, 1627, 1783, 1641, 1639, 1546, 1782, 1974, 1856, 1697, 1820, 1618, 1630, 1873, 1744, 1661, 1946, 1663, 1806, 1693, 1650, 1657, 1598, 1882, 1760, 1812, 1609, 1665, 1938, 1865, 1761, 1928, 1837, 1609, 1888, 1534, 1724, 1526, 1820, 1594, 1543, 1620, 1595];
eminI = [80, 80, 45, 20, 45, 80, 20, 45, 80, 0, 20, 0, 80, 20, 80, 80, 20, 80, 80, 45, 80, 80, 20, 80, 0, 45, 45, 80, 0, 0, 80, 80, 80, 45, 45, 80, 80, 45, 0, 80, 0, 45, 45, 20, 0, 0, 0, 80, 80, 80, 80, 45, 0, 80, 20, 0, 45, 80, 20, 45, 45, 20, 80, 20, 45, 20, 20, 45, 80, 45];
emaxI = [140, 140, 90, 55, 90, 140, 55, 90, 140, 30, 55, 30, 140, 55, 140, 140, 55, 140, 140, 90, 140, 140, 55, 140, 30, 90, 90, 140, 30, 30, 140, 140, 140, 90, 90, 140, 140, 90, 30, 140, 30, 90, 90, 55, 30, 30, 30, 140, 140, 140, 140, 90, 30, 140, 55, 30, 90, 140, 55, 90, 90, 55, 140, 55, 90, 55, 55, 90, 140, 90];
r0 = [80, 80, 45, 20, 45, 80, 20, 45, 80, 0, 20, 0, 80, 20, 80, 80, 20, 80, 80, 45, 80, 80, 20, 80, 0, 45, 45, 80, 0, 0, 80, 80, 80, 45, 45, 80, 80, 45, 0, 80, 0, 45, 45, 20, 0, 0, 0, 80, 80, 80, 80, 45, 0, 80, 20, 0, 45, 80, 20, 45, 45, 20, 80, 20, 45, 20, 20, 45, 80, 45];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [4, 40, 32, 57, 83, 93, 25, 24, 41, 71, 69, 70, 10, 74, 17, 13, 20, 15, 41, 21, 35, 18, 1, 45, 82, 1, 77, 35, 67, 63, 18, 13, 37, 45, 21, 87, 13, 33, 46, 69, 32, 42, 71, 50, 49, 13, 38, 15, 28, 45, 93, 9, 21, 2, 15, 77, 34, 74, 1, 37, 16, 17, 44, 31, 31, 72, 11, 45, 21, 50];
L = [5581, 5527, 5600, 5698, 6279, 6332, 6103, 5564, 6337, 5666, 6180, 5235, 5905, 6235, 6362, 6312, 5256, 5812, 6325, 6336, 6067, 6092, 5704, 6307, 6167, 6099, 6170, 6079, 6312, 6267];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [2, 2, 10, 6, 3, 0, 4, 5, 3, 4];
emaxP = [16, 16, 15, 19, 16, 20, 19, 19, 17, 15];
p0 = [2, 2, 10, 6, 3, 0, 4, 5, 3, 4];
cP = [655, 308, 894, 371, 570, 452, 824, 495, 501, 185];
dr = [[0, 0, 0, 208, 0], 
[0, 0, 262, 0, 0], 
[0, 176, 0, 0, 0], 
[0, 71, 0, 0, 0], 
[0, 0, 0, 0, 158], 
[0, 257, 0, 0, 0], 
[0, 0, 0, 117, 0], 
[0, 0, 0, 191, 0], 
[0, 0, 290, 0, 0], 
[0, 0, 0, 0, 56], 
[0, 104, 0, 0, 0], 
[0, 37, 0, 0, 0], 
[0, 0, 0, 245, 0], 
[0, 0, 0, 0, 82], 
[0, 0, 295, 0, 0], 
[0, 239, 0, 0, 0], 
[0, 120, 0, 0, 0], 
[0, 213, 0, 0, 0], 
[0, 0, 290, 0, 0], 
[0, 0, 164, 0, 0], 
[0, 0, 244, 0, 0], 
[0, 0, 0, 0, 288], 
[0, 81, 0, 0, 0], 
[0, 0, 251, 0, 0], 
[0, 0, 0, 0, 47], 
[0, 152, 0, 0, 0], 
[0, 0, 0, 151, 0], 
[0, 235, 0, 0, 0], 
[0, 0, 0, 0, 59], 
[0, 0, 0, 60, 0], 
[0, 0, 0, 213, 0], 
[0, 0, 276, 0, 0], 
[0, 0, 253, 0, 0], 
[0, 0, 0, 0, 196], 
[0, 0, 0, 0, 133], 
[0, 207, 0, 0, 0], 
[0, 223, 0, 0, 0], 
[0, 0, 0, 200, 0], 
[0, 15, 0, 0, 0], 
[0, 0, 286, 0, 0], 
[0, 0, 48, 0, 0], 
[0, 0, 0, 193, 0], 
[0, 166, 0, 0, 0], 
[0, 68, 0, 0, 0], 
[0, 0, 53, 0, 0], 
[0, 0, 23, 0, 0], 
[0, 0, 57, 0, 0], 
[0, 243, 0, 0, 0], 
[0, 0, 0, 0, 243], 
[0, 0, 0, 220, 0], 
[0, 0, 0, 0, 222], 
[0, 0, 0, 0, 130], 
[0, 17, 0, 0, 0], 
[0, 0, 0, 271, 0], 
[0, 0, 78, 0, 0], 
[0, 0, 0, 43, 0], 
[0, 167, 0, 0, 0], 
[0, 0, 0, 0, 295], 
[0, 0, 105, 0, 0], 
[0, 0, 0, 0, 182], 
[0, 168, 0, 0, 0], 
[0, 0, 118, 0, 0], 
[0, 283, 0, 0, 0], 
[0, 0, 0, 0, 99], 
[0, 0, 0, 164, 0], 
[0, 0, 0, 105, 0], 
[0, 0, 0, 0, 111], 
[0, 0, 139, 0, 0], 
[0, 0, 0, 254, 0], 
[0, 0, 0, 0, 168]];
