nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1194, 1165, 1056, 1207, 1245, 1127, 1405, 1109, 1244, 1362, 1448, 1489, 1340, 1265, 1425, 1484, 1095, 1372, 1198, 1116, 1445, 1047, 1272, 1240, 1258, 1131, 1421, 1151, 1076, 1436, 1490, 1185, 1060, 1319, 1122, 1320, 1152, 1031, 1434, 1290, 1383, 1417, 1148, 1410, 1206, 1078, 1340, 1319, 1078, 1229, 1379, 1275, 1395, 1445, 1142, 1404, 1204, 1237, 1075, 1453, 1439, 1445, 1318, 1062, 1496, 1340, 1121, 1110, 1298, 1262];
eminI = [80, 45, 45, 45, 0, 0, 80, 80, 0, 0, 0, 80, 80, 0, 20, 45, 45, 80, 80, 20, 45, 80, 45, 80, 80, 0, 45, 45, 80, 80, 20, 80, 0, 45, 80, 0, 45, 80, 80, 80, 45, 80, 80, 0, 80, 0, 80, 20, 80, 20, 80, 45, 20, 80, 45, 80, 80, 80, 80, 80, 0, 20, 80, 80, 80, 45, 20, 20, 80, 20];
emaxI = [140, 90, 90, 90, 30, 30, 140, 140, 30, 30, 30, 140, 140, 30, 55, 90, 90, 140, 140, 55, 90, 140, 90, 140, 140, 30, 90, 90, 140, 140, 55, 140, 30, 90, 140, 30, 90, 140, 140, 140, 90, 140, 140, 30, 140, 30, 140, 55, 140, 55, 140, 90, 55, 140, 90, 140, 140, 140, 140, 140, 30, 55, 140, 140, 140, 90, 55, 55, 140, 55];
r0 = [80, 45, 45, 45, 0, 0, 80, 80, 0, 0, 0, 80, 80, 0, 20, 45, 45, 80, 80, 20, 45, 80, 45, 80, 80, 0, 45, 45, 80, 80, 20, 80, 0, 45, 80, 0, 45, 80, 80, 80, 45, 80, 80, 0, 80, 0, 80, 20, 80, 20, 80, 45, 20, 80, 45, 80, 80, 80, 80, 80, 0, 20, 80, 80, 80, 45, 20, 20, 80, 20];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [252, 291, 255, 274, 279, 226, 304, 246, 292, 322, 324, 315, 295, 313, 324, 343, 235, 289, 269, 227, 308, 220, 309, 284, 308, 242, 348, 262, 228, 344, 336, 274, 233, 285, 233, 289, 280, 222, 346, 277, 318, 318, 282, 341, 281, 240, 311, 306, 268, 269, 297, 274, 329, 298, 262, 293, 296, 274, 265, 330, 345, 330, 271, 226, 324, 327, 238, 241, 272, 305];
L = [6102, 5507, 6046, 6701, 5730, 6082, 6515, 5779, 6603, 5839, 6055, 6217, 6215, 6584, 5887, 5412, 5557, 6681, 5301, 6615, 5240, 5408, 5613, 6654, 5582, 6195, 5760, 6372, 6168, 6789];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [8, 2, 7, 2, 6, 3, 8, 6, 9, 10];
emaxP = [19, 15, 15, 17, 16, 18, 18, 15, 16, 15];
p0 = [8, 2, 7, 2, 6, 3, 8, 6, 9, 10];
cP = [5854, 3996, 2411, 3367, 3927, 2797, 5158, 1602, 3207, 5577];
dr = [[0, 0, 0, 0, 295], 
[0, 0, 0, 0, 157], 
[0, 166, 0, 0, 0], 
[0, 0, 0, 167, 0], 
[0, 0, 28, 0, 0], 
[0, 0, 0, 0, 58], 
[0, 266, 0, 0, 0], 
[0, 0, 0, 0, 293], 
[0, 0, 0, 0, 28], 
[0, 29, 0, 0, 0], 
[0, 0, 29, 0, 0], 
[0, 223, 0, 0, 0], 
[0, 0, 250, 0, 0], 
[0, 0, 0, 0, 33], 
[0, 0, 0, 75, 0], 
[0, 0, 0, 198, 0], 
[0, 172, 0, 0, 0], 
[0, 264, 0, 0, 0], 
[0, 0, 0, 0, 281], 
[0, 0, 0, 74, 0], 
[0, 0, 0, 0, 121], 
[0, 0, 252, 0, 0], 
[0, 122, 0, 0, 0], 
[0, 0, 0, 0, 241], 
[0, 278, 0, 0, 0], 
[0, 38, 0, 0, 0], 
[0, 150, 0, 0, 0], 
[0, 0, 0, 0, 141], 
[0, 297, 0, 0, 0], 
[0, 233, 0, 0, 0], 
[0, 85, 0, 0, 0], 
[0, 0, 0, 0, 202], 
[0, 43, 0, 0, 0], 
[0, 0, 0, 170, 0], 
[0, 0, 0, 256, 0], 
[0, 0, 0, 46, 0], 
[0, 0, 135, 0, 0], 
[0, 0, 0, 0, 236], 
[0, 0, 0, 293, 0], 
[0, 0, 289, 0, 0], 
[0, 0, 0, 0, 143], 
[0, 286, 0, 0, 0], 
[0, 0, 0, 227, 0], 
[0, 0, 0, 36, 0], 
[0, 0, 251, 0, 0], 
[0, 14, 0, 0, 0], 
[0, 0, 0, 292, 0], 
[0, 0, 106, 0, 0], 
[0, 0, 0, 296, 0], 
[0, 0, 0, 89, 0], 
[0, 0, 212, 0, 0], 
[0, 186, 0, 0, 0], 
[0, 0, 0, 107, 0], 
[0, 283, 0, 0, 0], 
[0, 0, 0, 0, 157], 
[0, 0, 252, 0, 0], 
[0, 265, 0, 0, 0], 
[0, 0, 291, 0, 0], 
[0, 202, 0, 0, 0], 
[0, 0, 299, 0, 0], 
[0, 0, 0, 58, 0], 
[0, 0, 63, 0, 0], 
[0, 0, 255, 0, 0], 
[0, 0, 0, 245, 0], 
[0, 291, 0, 0, 0], 
[0, 0, 0, 0, 150], 
[0, 0, 0, 65, 0], 
[0, 0, 0, 114, 0], 
[0, 0, 235, 0, 0], 
[0, 0, 0, 118, 0]];
pi_IT = [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]];
AuxKT = [[0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1], [0, -1, -1, -1, -1]];
dp = [[0, 36, 0, 0, 0], 
[0, 13, 0, 0, 0], 
[0, 0, 0, 5, 0], 
[0, 34, 0, 0, 0], 
[0, 0, 0, 36, 0], 
[0, 0, 0, 5, 0], 
[0, 0, 0, 26, 0], 
[0, 0, 0, 34, 0], 
[0, 0, 0, 10, 0], 
[0, 0, 18, 0, 0]];
limite = [3, 3, 4];
aux2 = [0, 0, 0];
CAP = [[0, 1941, 1941, 1941, 1941], 
[0, 1941, 1941, 1941, 1941], 
[0, 1941, 1941, 1941, 1941]];
pi_FT = [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]];
p = [[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 
