nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1196, 1388, 1169, 1329, 1039, 1326, 1021, 1145, 1421, 1156, 1124, 1236, 1398, 1499, 1453, 1103, 1364, 1440, 1487, 1241, 1125, 1282, 1088, 1050, 1180, 1151, 1144, 1412, 1137, 1158, 1235, 1220, 1250, 1139, 1381, 1128, 1137, 1150, 1361, 1098, 1394, 1103, 1078, 1014, 1246, 1215, 1479, 1120, 1418, 1472, 1056, 1052, 1304, 1256, 1212, 1150, 1084, 1250, 1091, 1145, 1213, 1480, 1362, 1056, 1019, 1257, 1378, 1000, 1342, 1488];
eminI = [20, 80, 20, 45, 80, 0, 80, 45, 80, 20, 80, 80, 0, 20, 20, 20, 45, 80, 45, 20, 80, 20, 45, 20, 20, 45, 20, 20, 80, 0, 45, 45, 80, 80, 80, 80, 80, 80, 20, 80, 20, 0, 80, 45, 80, 0, 80, 45, 20, 20, 45, 20, 45, 45, 0, 45, 0, 80, 45, 45, 45, 0, 20, 45, 20, 80, 45, 20, 80, 45];
emaxI = [55, 140, 55, 90, 140, 30, 140, 90, 140, 55, 140, 140, 30, 55, 55, 55, 90, 140, 90, 55, 140, 55, 90, 55, 55, 90, 55, 55, 140, 30, 90, 90, 140, 140, 140, 140, 140, 140, 55, 140, 55, 30, 140, 90, 140, 30, 140, 90, 55, 55, 90, 55, 90, 90, 30, 90, 30, 140, 90, 90, 90, 30, 55, 90, 55, 140, 90, 55, 140, 90];
r0 = [20, 80, 20, 45, 80, 0, 80, 45, 80, 20, 80, 80, 0, 20, 20, 20, 45, 80, 45, 20, 80, 20, 45, 20, 20, 45, 20, 20, 80, 0, 45, 45, 80, 80, 80, 80, 80, 80, 20, 80, 20, 0, 80, 45, 80, 0, 80, 45, 20, 20, 45, 20, 45, 45, 0, 45, 0, 80, 45, 45, 45, 0, 20, 45, 20, 80, 45, 20, 80, 45];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [161, 174, 151, 186, 120, 169, 113, 152, 186, 131, 135, 151, 175, 170, 210, 152, 149, 152, 176, 148, 140, 151, 147, 152, 141, 131, 147, 164, 170, 147, 155, 172, 142, 160, 169, 152, 141, 171, 182, 153, 205, 117, 156, 110, 177, 134, 169, 130, 147, 175, 107, 130, 186, 167, 167, 121, 115, 177, 156, 168, 148, 189, 176, 150, 131, 159, 140, 120, 169, 164];
L = [5372, 6088, 5456, 5924, 5911, 5271, 6250, 6161, 5463, 6305, 6646, 5600, 6657, 6359, 6034, 6432, 5452, 5451, 6155, 6029, 5966, 6146, 5836, 6532, 6025, 6413, 6604, 5545, 5215, 6301];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [3, 10, 0, 2, 9, 6, 9, 1, 2, 4];
emaxP = [20, 15, 15, 15, 15, 19, 16, 18, 16, 20];
p0 = [3, 10, 0, 2, 9, 6, 9, 1, 2, 4];
cP = [1687, 1614, 3038, 3029, 2385, 974, 1551, 1628, 2669, 1869];
dr = [[0, 0, 0, 0, 84], 
[0, 0, 0, 230, 0], 
[0, 0, 0, 78, 0], 
[0, 142, 0, 0, 0], 
[0, 231, 0, 0, 0], 
[0, 0, 34, 0, 0], 
[0, 0, 276, 0, 0], 
[0, 166, 0, 0, 0], 
[0, 261, 0, 0, 0], 
[0, 63, 0, 0, 0], 
[0, 0, 271, 0, 0], 
[0, 0, 205, 0, 0], 
[0, 0, 0, 0, 39], 
[0, 0, 72, 0, 0], 
[0, 82, 0, 0, 0], 
[0, 117, 0, 0, 0], 
[0, 160, 0, 0, 0], 
[0, 273, 0, 0, 0], 
[0, 178, 0, 0, 0], 
[0, 82, 0, 0, 0], 
[0, 0, 0, 283, 0], 
[0, 0, 0, 0, 63], 
[0, 145, 0, 0, 0], 
[0, 0, 0, 108, 0], 
[0, 0, 0, 98, 0], 
[0, 0, 0, 0, 184], 
[0, 0, 86, 0, 0], 
[0, 0, 0, 102, 0], 
[0, 0, 0, 218, 0], 
[0, 0, 43, 0, 0], 
[0, 0, 0, 0, 179], 
[0, 0, 168, 0, 0], 
[0, 0, 0, 0, 243], 
[0, 0, 263, 0, 0], 
[0, 0, 0, 283, 0], 
[0, 0, 221, 0, 0], 
[0, 233, 0, 0, 0], 
[0, 0, 0, 240, 0], 
[0, 0, 0, 102, 0], 
[0, 0, 0, 0, 201], 
[0, 0, 0, 0, 92], 
[0, 0, 17, 0, 0], 
[0, 0, 232, 0, 0], 
[0, 0, 127, 0, 0], 
[0, 0, 0, 0, 251], 
[0, 0, 0, 27, 0], 
[0, 268, 0, 0, 0], 
[0, 0, 130, 0, 0], 
[0, 0, 0, 104, 0], 
[0, 65, 0, 0, 0], 
[0, 0, 0, 0, 150], 
[0, 0, 0, 86, 0], 
[0, 171, 0, 0, 0], 
[0, 0, 0, 0, 129], 
[0, 30, 0, 0, 0], 
[0, 0, 0, 0, 189], 
[0, 0, 0, 0, 51], 
[0, 0, 0, 283, 0], 
[0, 0, 0, 182, 0], 
[0, 0, 0, 0, 142], 
[0, 0, 0, 0, 154], 
[0, 0, 0, 0, 58], 
[0, 0, 0, 0, 85], 
[0, 0, 0, 189, 0], 
[0, 107, 0, 0, 0], 
[0, 0, 0, 0, 211], 
[0, 0, 0, 0, 129], 
[0, 0, 97, 0, 0], 
[0, 0, 0, 286, 0], 
[0, 160, 0, 0, 0]];
