nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1883, 1666, 1550, 1620, 1683, 1566, 1752, 1554, 1645, 1815, 1966, 1525, 1926, 1763, 1864, 1965, 1771, 1519, 1698, 1914, 1694, 1657, 1543, 1809, 1633, 1891, 1647, 1694, 1501, 1835, 1815, 1518, 1802, 1720, 1602, 1829, 1593, 1829, 1581, 1693, 1858, 1992, 1862, 1606, 1555, 1667, 1879, 1872, 1581, 1503, 1680, 1515, 1893, 1591, 1542, 1663, 1762, 1637, 1647, 1892, 1793, 1922, 1909, 1933, 1834, 1999, 1878, 1845, 1906, 1580];
eminI = [20, 20, 0, 20, 80, 45, 0, 45, 80, 0, 20, 0, 80, 45, 80, 0, 45, 0, 80, 20, 80, 80, 45, 20, 45, 20, 0, 80, 0, 80, 45, 20, 45, 80, 45, 20, 45, 45, 80, 0, 80, 0, 45, 80, 80, 80, 45, 20, 0, 20, 45, 80, 45, 20, 80, 80, 45, 20, 80, 45, 80, 80, 80, 0, 80, 0, 80, 45, 0, 80];
emaxI = [55, 55, 30, 55, 140, 90, 30, 90, 140, 30, 55, 30, 140, 90, 140, 30, 90, 30, 140, 55, 140, 140, 90, 55, 90, 55, 30, 140, 30, 140, 90, 55, 90, 140, 90, 55, 90, 90, 140, 30, 140, 30, 90, 140, 140, 140, 90, 55, 30, 55, 90, 140, 90, 55, 140, 140, 90, 55, 140, 90, 140, 140, 140, 30, 140, 30, 140, 90, 30, 140];
r0 = [20, 20, 0, 20, 80, 45, 0, 45, 80, 0, 20, 0, 80, 45, 80, 0, 45, 0, 80, 20, 80, 80, 45, 20, 45, 20, 0, 80, 0, 80, 45, 20, 45, 80, 45, 20, 45, 45, 80, 0, 80, 0, 45, 80, 80, 80, 45, 20, 0, 20, 45, 80, 45, 20, 80, 80, 45, 20, 80, 45, 80, 80, 80, 0, 80, 0, 80, 45, 0, 80];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [386, 385, 311, 354, 338, 348, 390, 330, 350, 413, 452, 359, 390, 396, 429, 397, 376, 361, 397, 428, 342, 397, 343, 395, 363, 428, 398, 368, 307, 413, 415, 314, 387, 357, 384, 372, 352, 442, 377, 346, 454, 496, 414, 344, 336, 389, 455, 423, 343, 339, 339, 377, 456, 319, 349, 389, 425, 333, 352, 393, 409, 411, 449, 456, 386, 499, 439, 399, 458, 348];
L = [5216, 6762, 5312, 5217, 5713, 5630, 5551, 6100, 5946, 5885, 6137, 5931, 6679, 5509, 5272, 6008, 6442, 6691, 6743, 6513, 6633, 5912, 5760, 5277, 5976, 5600, 6059, 6286, 5302, 5431];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [0, 3, 3, 10, 8, 10, 9, 4, 4, 0];
emaxP = [18, 16, 19, 20, 17, 19, 16, 20, 20, 20];
p0 = [0, 3, 3, 10, 8, 10, 9, 4, 4, 0];
cP = [3763, 8422, 9088, 6001, 5405, 3039, 3240, 7514, 8355, 4707];
dr = [[0, 0, 0, 79, 0], 
[0, 0, 110, 0, 0], 
[0, 0, 0, 54, 0], 
[0, 0, 119, 0, 0], 
[0, 0, 0, 250, 0], 
[0, 129, 0, 0, 0], 
[0, 0, 0, 56, 0], 
[0, 0, 0, 166, 0], 
[0, 0, 259, 0, 0], 
[0, 13, 0, 0, 0], 
[0, 0, 62, 0, 0], 
[0, 0, 10, 0, 0], 
[0, 0, 0, 267, 0], 
[0, 187, 0, 0, 0], 
[0, 0, 263, 0, 0], 
[0, 12, 0, 0, 0], 
[0, 0, 192, 0, 0], 
[0, 0, 35, 0, 0], 
[0, 0, 0, 0, 256], 
[0, 0, 81, 0, 0], 
[0, 0, 262, 0, 0], 
[0, 0, 0, 213, 0], 
[0, 0, 0, 0, 150], 
[0, 0, 0, 74, 0], 
[0, 180, 0, 0, 0], 
[0, 0, 0, 0, 96], 
[0, 0, 0, 37, 0], 
[0, 244, 0, 0, 0], 
[0, 0, 43, 0, 0], 
[0, 0, 0, 0, 255], 
[0, 0, 0, 123, 0], 
[0, 0, 0, 70, 0], 
[0, 0, 0, 0, 190], 
[0, 0, 264, 0, 0], 
[0, 0, 0, 165, 0], 
[0, 0, 0, 0, 118], 
[0, 0, 0, 169, 0], 
[0, 0, 0, 0, 148], 
[0, 0, 0, 258, 0], 
[0, 0, 10, 0, 0], 
[0, 221, 0, 0, 0], 
[0, 10, 0, 0, 0], 
[0, 0, 0, 168, 0], 
[0, 0, 0, 233, 0], 
[0, 245, 0, 0, 0], 
[0, 255, 0, 0, 0], 
[0, 0, 0, 180, 0], 
[0, 0, 74, 0, 0], 
[0, 0, 47, 0, 0], 
[0, 0, 0, 96, 0], 
[0, 0, 134, 0, 0], 
[0, 0, 0, 238, 0], 
[0, 0, 163, 0, 0], 
[0, 0, 94, 0, 0], 
[0, 0, 0, 203, 0], 
[0, 0, 0, 0, 256], 
[0, 149, 0, 0, 0], 
[0, 0, 0, 99, 0], 
[0, 0, 205, 0, 0], 
[0, 159, 0, 0, 0], 
[0, 217, 0, 0, 0], 
[0, 0, 0, 280, 0], 
[0, 0, 263, 0, 0], 
[0, 0, 0, 10, 0], 
[0, 207, 0, 0, 0], 
[0, 0, 18, 0, 0], 
[0, 0, 0, 0, 203], 
[0, 0, 0, 163, 0], 
[0, 0, 0, 30, 0], 
[0, 0, 0, 0, 237]];
