nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1141, 1023, 1268, 1089, 1213, 1147, 1044, 1149, 1260, 1199, 1359, 1439, 1282, 1458, 1395, 1451, 1123, 1175, 1010, 1346, 1413, 1086, 1443, 1412, 1206, 1332, 1429, 1055, 1448, 1074, 1372, 1243, 1339, 1047, 1432, 1144, 1290, 1196, 1171, 1486, 1329, 1425, 1310, 1296, 1402, 1005, 1246, 1445, 1036, 1355, 1181, 1003, 1000, 1061, 1385, 1348, 1372, 1423, 1174, 1347, 1417, 1059, 1418, 1025, 1386, 1443, 1184, 1235, 1325, 1445];
eminI = [20, 0, 20, 45, 80, 20, 80, 80, 80, 0, 20, 0, 45, 45, 45, 80, 20, 45, 80, 0, 0, 80, 80, 80, 20, 0, 80, 0, 20, 80, 45, 20, 0, 80, 0, 0, 80, 45, 80, 45, 80, 80, 0, 80, 45, 80, 45, 0, 0, 0, 45, 45, 80, 0, 80, 80, 0, 0, 20, 80, 80, 20, 80, 80, 80, 45, 45, 80, 20, 45];
emaxI = [55, 30, 55, 90, 140, 55, 140, 140, 140, 30, 55, 30, 90, 90, 90, 140, 55, 90, 140, 30, 30, 140, 140, 140, 55, 30, 140, 30, 55, 140, 90, 55, 30, 140, 30, 30, 140, 90, 140, 90, 140, 140, 30, 140, 90, 140, 90, 30, 30, 30, 90, 90, 140, 30, 140, 140, 30, 30, 55, 140, 140, 55, 140, 140, 140, 90, 90, 140, 55, 90];
r0 = [20, 0, 20, 45, 80, 20, 80, 80, 80, 0, 20, 0, 45, 45, 45, 80, 20, 45, 80, 0, 0, 80, 80, 80, 20, 0, 80, 0, 20, 80, 45, 20, 0, 80, 0, 0, 80, 45, 80, 45, 80, 80, 0, 80, 45, 80, 45, 0, 0, 0, 45, 45, 80, 0, 80, 80, 0, 0, 20, 80, 80, 20, 80, 80, 80, 45, 45, 80, 20, 45];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [39, 32, 5, 44, 28, 23, 37, 6, 49, 7, 67, 4, 19, 70, 52, 54, 5, 13, 49, 49, 32, 17, 30, 68, 41, 49, 26, 23, 70, 43, 65, 61, 2, 9, 28, 47, 49, 29, 24, 61, 44, 62, 25, 46, 21, 2, 54, 72, 21, 58, 28, 29, 41, 38, 63, 32, 53, 40, 29, 12, 30, 47, 59, 47, 44, 13, 29, 45, 22, 72];
L = [5916, 5393, 5554, 5508, 6045, 6481, 5765, 6760, 5860, 6311, 5367, 5483, 6095, 5407, 6525, 6607, 6085, 6730, 6291, 6210, 5632, 5371, 5449, 5844, 6148, 5719, 5764, 5523, 5389, 5773];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [0, 1, 2, 7, 7, 10, 3, 1, 0, 6];
emaxP = [19, 20, 18, 15, 16, 19, 20, 19, 15, 19];
p0 = [0, 1, 2, 7, 7, 10, 3, 1, 0, 6];
cP = [631, 243, 704, 414, 655, 528, 636, 651, 196, 359];
dr = [[0, 0, 0, 0, 120], 
[0, 38, 0, 0, 0], 
[0, 0, 0, 0, 69], 
[0, 0, 156, 0, 0], 
[0, 221, 0, 0, 0], 
[0, 119, 0, 0, 0], 
[0, 0, 0, 0, 232], 
[0, 0, 273, 0, 0], 
[0, 0, 300, 0, 0], 
[0, 0, 45, 0, 0], 
[0, 0, 0, 0, 98], 
[0, 0, 0, 0, 34], 
[0, 0, 163, 0, 0], 
[0, 140, 0, 0, 0], 
[0, 132, 0, 0, 0], 
[0, 0, 241, 0, 0], 
[0, 0, 0, 77, 0], 
[0, 0, 0, 179, 0], 
[0, 0, 280, 0, 0], 
[0, 0, 0, 0, 24], 
[0, 0, 0, 0, 15], 
[0, 275, 0, 0, 0], 
[0, 265, 0, 0, 0], 
[0, 262, 0, 0, 0], 
[0, 0, 0, 0, 80], 
[0, 0, 0, 16, 0], 
[0, 0, 240, 0, 0], 
[0, 0, 0, 42, 0], 
[0, 0, 102, 0, 0], 
[0, 0, 0, 0, 279], 
[0, 0, 0, 121, 0], 
[0, 0, 93, 0, 0], 
[0, 0, 35, 0, 0], 
[0, 0, 0, 272, 0], 
[0, 0, 0, 0, 42], 
[0, 0, 0, 0, 57], 
[0, 254, 0, 0, 0], 
[0, 165, 0, 0, 0], 
[0, 248, 0, 0, 0], 
[0, 0, 0, 178, 0], 
[0, 298, 0, 0, 0], 
[0, 0, 0, 0, 273], 
[0, 16, 0, 0, 0], 
[0, 0, 0, 219, 0], 
[0, 0, 0, 144, 0], 
[0, 0, 0, 267, 0], 
[0, 0, 146, 0, 0], 
[0, 0, 26, 0, 0], 
[0, 0, 22, 0, 0], 
[0, 0, 0, 0, 27], 
[0, 0, 0, 0, 152], 
[0, 156, 0, 0, 0], 
[0, 0, 261, 0, 0], 
[0, 0, 0, 0, 11], 
[0, 0, 0, 214, 0], 
[0, 0, 0, 241, 0], 
[0, 42, 0, 0, 0], 
[0, 0, 0, 14, 0], 
[0, 0, 85, 0, 0], 
[0, 0, 288, 0, 0], 
[0, 217, 0, 0, 0], 
[0, 0, 0, 0, 77], 
[0, 295, 0, 0, 0], 
[0, 0, 0, 0, 276], 
[0, 0, 253, 0, 0], 
[0, 0, 0, 142, 0], 
[0, 0, 0, 0, 121], 
[0, 0, 0, 262, 0], 
[0, 79, 0, 0, 0], 
[0, 0, 0, 0, 132]];
