nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1172, 1098, 1044, 1284, 1496, 1370, 1055, 1326, 1109, 1464, 1083, 1192, 1038, 1036, 1442, 1126, 1458, 1470, 1426, 1317, 1488, 1396, 1096, 1260, 1421, 1190, 1395, 1446, 1173, 1125, 1155, 1391, 1474, 1437, 1438, 1116, 1181, 1032, 1485, 1070, 1431, 1080, 1246, 1057, 1331, 1397, 1137, 1178, 1214, 1267, 1298, 1471, 1247, 1031, 1454, 1176, 1293, 1377, 1492, 1158, 1238, 1104, 1116, 1198, 1275, 1487, 1356, 1431, 1169, 1472];
eminI = [45, 80, 20, 0, 20, 0, 20, 80, 45, 45, 80, 80, 0, 0, 80, 0, 45, 80, 80, 80, 80, 45, 0, 45, 80, 20, 20, 0, 45, 80, 80, 80, 80, 80, 0, 45, 0, 80, 0, 0, 45, 45, 45, 80, 80, 80, 80, 45, 80, 80, 20, 80, 45, 0, 80, 45, 45, 0, 80, 80, 80, 0, 80, 45, 80, 45, 80, 20, 20, 80];
emaxI = [90, 140, 55, 30, 55, 30, 55, 140, 90, 90, 140, 140, 30, 30, 140, 30, 90, 140, 140, 140, 140, 90, 30, 90, 140, 55, 55, 30, 90, 140, 140, 140, 140, 140, 30, 90, 30, 140, 30, 30, 90, 90, 90, 140, 140, 140, 140, 90, 140, 140, 55, 140, 90, 30, 140, 90, 90, 30, 140, 140, 140, 30, 140, 90, 140, 90, 140, 55, 55, 140];
r0 = [45, 80, 20, 0, 20, 0, 20, 80, 45, 45, 80, 80, 0, 0, 80, 0, 45, 80, 80, 80, 80, 45, 0, 45, 80, 20, 20, 0, 45, 80, 80, 80, 80, 80, 0, 45, 0, 80, 0, 0, 45, 45, 45, 80, 80, 80, 80, 45, 80, 80, 20, 80, 45, 0, 80, 45, 45, 0, 80, 80, 80, 0, 80, 45, 80, 45, 80, 20, 20, 80];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [144, 154, 111, 187, 170, 163, 114, 136, 136, 216, 154, 150, 117, 136, 186, 150, 154, 202, 148, 185, 177, 202, 130, 135, 151, 139, 150, 170, 145, 137, 159, 149, 217, 194, 184, 167, 140, 120, 196, 157, 170, 150, 146, 155, 188, 140, 162, 137, 150, 186, 165, 203, 185, 148, 148, 141, 151, 169, 187, 157, 131, 119, 112, 141, 179, 196, 199, 149, 126, 206];
L = [5252, 5361, 5292, 5257, 6462, 5235, 5703, 5726, 5934, 5318, 5848, 6271, 6440, 6785, 6154, 5595, 5990, 6274, 5364, 6366, 5332, 6212, 5500, 5475, 6282, 6689, 6537, 6267, 5668, 5328];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [2, 2, 6, 4, 8, 2, 3, 0, 3, 1];
emaxP = [18, 19, 15, 17, 18, 19, 19, 15, 20, 16];
p0 = [2, 2, 6, 4, 8, 2, 3, 0, 3, 1];
cP = [2396, 3293, 924, 2169, 1236, 999, 2368, 4011, 1835, 1997];
dr = [[0, 0, 0, 0, 132], 
[0, 0, 291, 0, 0], 
[0, 0, 0, 80, 0], 
[0, 0, 54, 0, 0], 
[0, 0, 84, 0, 0], 
[0, 0, 0, 47, 0], 
[0, 0, 0, 0, 92], 
[0, 0, 230, 0, 0], 
[0, 200, 0, 0, 0], 
[0, 0, 0, 0, 157], 
[0, 0, 257, 0, 0], 
[0, 260, 0, 0, 0], 
[0, 0, 0, 0, 43], 
[0, 0, 0, 50, 0], 
[0, 209, 0, 0, 0], 
[0, 0, 0, 0, 41], 
[0, 0, 0, 187, 0], 
[0, 0, 0, 282, 0], 
[0, 283, 0, 0, 0], 
[0, 0, 286, 0, 0], 
[0, 0, 271, 0, 0], 
[0, 0, 162, 0, 0], 
[0, 47, 0, 0, 0], 
[0, 164, 0, 0, 0], 
[0, 0, 0, 0, 295], 
[0, 0, 80, 0, 0], 
[0, 0, 92, 0, 0], 
[0, 0, 33, 0, 0], 
[0, 0, 0, 184, 0], 
[0, 226, 0, 0, 0], 
[0, 0, 211, 0, 0], 
[0, 0, 0, 0, 245], 
[0, 0, 0, 271, 0], 
[0, 0, 207, 0, 0], 
[0, 0, 36, 0, 0], 
[0, 0, 165, 0, 0], 
[0, 10, 0, 0, 0], 
[0, 0, 276, 0, 0], 
[0, 0, 44, 0, 0], 
[0, 0, 0, 0, 22], 
[0, 0, 0, 133, 0], 
[0, 135, 0, 0, 0], 
[0, 0, 193, 0, 0], 
[0, 0, 0, 298, 0], 
[0, 0, 0, 203, 0], 
[0, 251, 0, 0, 0], 
[0, 0, 0, 0, 212], 
[0, 0, 0, 0, 161], 
[0, 0, 201, 0, 0], 
[0, 221, 0, 0, 0], 
[0, 0, 0, 119, 0], 
[0, 249, 0, 0, 0], 
[0, 0, 0, 167, 0], 
[0, 0, 0, 0, 27], 
[0, 0, 0, 0, 297], 
[0, 0, 0, 183, 0], 
[0, 123, 0, 0, 0], 
[0, 0, 0, 0, 58], 
[0, 0, 0, 272, 0], 
[0, 0, 294, 0, 0], 
[0, 0, 0, 261, 0], 
[0, 0, 0, 0, 19], 
[0, 282, 0, 0, 0], 
[0, 0, 0, 0, 168], 
[0, 243, 0, 0, 0], 
[0, 0, 137, 0, 0], 
[0, 0, 0, 0, 298], 
[0, 0, 91, 0, 0], 
[0, 0, 83, 0, 0], 
[0, 0, 0, 261, 0]];
pi_IT = [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]];
