nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1528, 1580, 1517, 1737, 1547, 1676, 1518, 1576, 1686, 1741, 1624, 1592, 1929, 1569, 1850, 1680, 1644, 1767, 1907, 1769, 1573, 1652, 1883, 1986, 1821, 1799, 1738, 1794, 1794, 1699, 1509, 1888, 1733, 1832, 1554, 1827, 1955, 1564, 1633, 1842, 1640, 1819, 1637, 1920, 1821, 1663, 1551, 1561, 1861, 1955, 1857, 1788, 1759, 1943, 1868, 1940, 1589, 1698, 1890, 1759, 1842, 1600, 1828, 1998, 1931, 1940, 1572, 1504, 1585, 1756];
eminI = [80, 80, 45, 80, 45, 45, 45, 20, 0, 20, 20, 80, 20, 0, 0, 0, 80, 80, 20, 80, 80, 45, 80, 80, 80, 45, 0, 45, 45, 80, 45, 45, 20, 80, 80, 45, 80, 80, 45, 80, 80, 20, 45, 20, 20, 80, 0, 80, 45, 80, 45, 80, 45, 20, 80, 20, 0, 80, 45, 20, 0, 80, 20, 0, 0, 45, 0, 0, 80, 80];
emaxI = [140, 140, 90, 140, 90, 90, 90, 55, 30, 55, 55, 140, 55, 30, 30, 30, 140, 140, 55, 140, 140, 90, 140, 140, 140, 90, 30, 90, 90, 140, 90, 90, 55, 140, 140, 90, 140, 140, 90, 140, 140, 55, 90, 55, 55, 140, 30, 140, 90, 140, 90, 140, 90, 55, 140, 55, 30, 140, 90, 55, 30, 140, 55, 30, 30, 90, 30, 30, 140, 140];
r0 = [80, 80, 45, 80, 45, 45, 45, 20, 0, 20, 20, 80, 20, 0, 0, 0, 80, 80, 20, 80, 80, 45, 80, 80, 80, 45, 0, 45, 45, 80, 45, 45, 20, 80, 80, 45, 80, 80, 45, 80, 80, 20, 45, 20, 20, 80, 0, 80, 45, 80, 45, 80, 45, 20, 80, 20, 0, 80, 45, 20, 0, 80, 20, 0, 0, 45, 0, 0, 80, 80];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [349, 358, 371, 406, 384, 343, 369, 320, 379, 425, 338, 339, 388, 381, 443, 383, 365, 365, 407, 360, 318, 376, 423, 481, 425, 392, 406, 399, 403, 359, 372, 399, 383, 381, 321, 429, 486, 378, 399, 370, 349, 373, 375, 405, 426, 402, 337, 336, 438, 402, 380, 405, 383, 398, 429, 438, 389, 364, 395, 411, 446, 382, 417, 417, 414, 404, 388, 329, 353, 403];
L = [6260, 5756, 5305, 6142, 6142, 6098, 5266, 6602, 6050, 6502, 6063, 6786, 5203, 6593, 5892, 6778, 5222, 5616, 5267, 5602, 5725, 5927, 5998, 5672, 6422, 5745, 6685, 6353, 5715, 5641];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [3, 1, 9, 7, 7, 7, 8, 8, 2, 9];
emaxP = [16, 19, 16, 16, 20, 15, 17, 20, 20, 17];
p0 = [3, 1, 9, 7, 7, 7, 8, 8, 2, 9];
cP = [3473, 6763, 3409, 8380, 7592, 3953, 6592, 6015, 4090, 8151];
dr = [[0, 276, 0, 0, 0], 
[0, 298, 0, 0, 0], 
[0, 0, 0, 0, 174], 
[0, 0, 0, 0, 297], 
[0, 132, 0, 0, 0], 
[0, 193, 0, 0, 0], 
[0, 121, 0, 0, 0], 
[0, 0, 0, 0, 61], 
[0, 48, 0, 0, 0], 
[0, 114, 0, 0, 0], 
[0, 0, 74, 0, 0], 
[0, 0, 0, 216, 0], 
[0, 0, 0, 0, 96], 
[0, 21, 0, 0, 0], 
[0, 0, 0, 29, 0], 
[0, 0, 0, 41, 0], 
[0, 0, 0, 0, 267], 
[0, 0, 213, 0, 0], 
[0, 0, 0, 0, 70], 
[0, 204, 0, 0, 0], 
[0, 0, 0, 298, 0], 
[0, 0, 0, 132, 0], 
[0, 0, 0, 298, 0], 
[0, 0, 0, 241, 0], 
[0, 223, 0, 0, 0], 
[0, 0, 0, 0, 175], 
[0, 0, 0, 0, 31], 
[0, 176, 0, 0, 0], 
[0, 0, 125, 0, 0], 
[0, 0, 0, 0, 236], 
[0, 193, 0, 0, 0], 
[0, 0, 0, 151, 0], 
[0, 105, 0, 0, 0], 
[0, 0, 0, 0, 222], 
[0, 0, 254, 0, 0], 
[0, 0, 0, 0, 194], 
[0, 284, 0, 0, 0], 
[0, 273, 0, 0, 0], 
[0, 0, 157, 0, 0], 
[0, 0, 0, 0, 298], 
[0, 296, 0, 0, 0], 
[0, 78, 0, 0, 0], 
[0, 0, 131, 0, 0], 
[0, 79, 0, 0, 0], 
[0, 96, 0, 0, 0], 
[0, 0, 0, 0, 294], 
[0, 0, 0, 52, 0], 
[0, 0, 0, 0, 234], 
[0, 0, 164, 0, 0], 
[0, 0, 0, 0, 256], 
[0, 132, 0, 0, 0], 
[0, 0, 0, 0, 210], 
[0, 0, 0, 0, 173], 
[0, 0, 65, 0, 0], 
[0, 0, 0, 286, 0], 
[0, 76, 0, 0, 0], 
[0, 53, 0, 0, 0], 
[0, 283, 0, 0, 0], 
[0, 0, 0, 0, 170], 
[0, 0, 0, 80, 0], 
[0, 41, 0, 0, 0], 
[0, 0, 0, 0, 217], 
[0, 0, 0, 71, 0], 
[0, 60, 0, 0, 0], 
[0, 30, 0, 0, 0], 
[0, 0, 199, 0, 0], 
[0, 0, 55, 0, 0], 
[0, 0, 0, 13, 0], 
[0, 0, 270, 0, 0], 
[0, 0, 0, 245, 0]];
