nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1536, 1611, 1835, 1744, 1636, 1737, 1798, 1547, 1704, 1876, 1973, 1543, 1613, 1996, 1812, 1934, 1759, 1977, 1816, 1852, 1635, 1684, 1621, 1771, 1748, 1674, 1842, 1847, 1670, 1728, 1794, 1786, 1935, 1863, 1725, 1638, 1861, 1759, 1686, 1621, 1680, 1614, 1775, 1987, 1987, 1642, 1665, 1921, 1901, 1955, 1829, 1626, 1681, 1832, 1712, 1893, 1542, 1956, 1824, 1619, 1853, 1974, 1807, 1946, 1623, 1668, 1943, 1820, 1838, 1661];
eminI = [20, 80, 80, 45, 80, 0, 80, 45, 20, 80, 80, 20, 0, 80, 0, 0, 80, 0, 45, 45, 0, 0, 20, 80, 0, 45, 80, 80, 80, 20, 0, 80, 20, 0, 80, 45, 80, 0, 0, 20, 45, 80, 80, 80, 20, 20, 80, 45, 45, 45, 0, 45, 45, 80, 80, 80, 80, 0, 20, 0, 80, 0, 80, 80, 80, 0, 80, 0, 80, 20];
emaxI = [55, 140, 140, 90, 140, 30, 140, 90, 55, 140, 140, 55, 30, 140, 30, 30, 140, 30, 90, 90, 30, 30, 55, 140, 30, 90, 140, 140, 140, 55, 30, 140, 55, 30, 140, 90, 140, 30, 30, 55, 90, 140, 140, 140, 55, 55, 140, 90, 90, 90, 30, 90, 90, 140, 140, 140, 140, 30, 55, 30, 140, 30, 140, 140, 140, 30, 140, 30, 140, 55];
r0 = [20, 80, 80, 45, 80, 0, 80, 45, 20, 80, 80, 20, 0, 80, 0, 0, 80, 0, 45, 45, 0, 0, 20, 80, 0, 45, 80, 80, 80, 20, 0, 80, 20, 0, 80, 45, 80, 0, 0, 20, 45, 80, 80, 80, 20, 20, 80, 45, 45, 45, 0, 45, 45, 80, 80, 80, 80, 0, 20, 0, 80, 0, 80, 80, 80, 0, 80, 0, 80, 20];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [228, 198, 270, 241, 164, 232, 254, 227, 252, 194, 272, 229, 191, 299, 257, 273, 202, 240, 238, 250, 192, 170, 183, 215, 245, 183, 216, 189, 230, 241, 239, 266, 206, 219, 248, 195, 210, 250, 198, 226, 190, 166, 196, 261, 267, 191, 187, 213, 192, 219, 267, 199, 225, 227, 232, 282, 219, 259, 195, 240, 275, 214, 225, 238, 164, 200, 268, 187, 215, 205];
L = [5626, 6197, 6047, 6635, 5285, 6420, 6145, 6354, 5869, 6557, 6477, 5512, 5643, 5795, 6198, 5674, 6039, 6069, 5748, 6557, 6397, 5510, 6691, 5420, 6035, 5229, 5614, 6761, 6423, 5565];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [10, 9, 5, 4, 10, 8, 8, 6, 4, 9];
emaxP = [18, 15, 20, 18, 17, 16, 19, 15, 19, 17];
p0 = [10, 9, 5, 4, 10, 8, 8, 6, 4, 9];
cP = [2761, 3179, 5227, 2718, 3869, 3758, 3269, 2610, 2776, 3026];
dr = [[0, 0, 0, 0, 98], 
[0, 0, 269, 0, 0], 
[0, 205, 0, 0, 0], 
[0, 0, 171, 0, 0], 
[0, 0, 0, 0, 209], 
[0, 0, 26, 0, 0], 
[0, 0, 205, 0, 0], 
[0, 0, 0, 121, 0], 
[0, 63, 0, 0, 0], 
[0, 0, 0, 0, 253], 
[0, 288, 0, 0, 0], 
[0, 0, 119, 0, 0], 
[0, 0, 23, 0, 0], 
[0, 0, 0, 0, 294], 
[0, 0, 0, 31, 0], 
[0, 0, 25, 0, 0], 
[0, 0, 0, 230, 0], 
[0, 0, 60, 0, 0], 
[0, 0, 0, 0, 196], 
[0, 0, 176, 0, 0], 
[0, 0, 0, 0, 54], 
[0, 0, 26, 0, 0], 
[0, 0, 0, 0, 113], 
[0, 0, 0, 0, 205], 
[0, 0, 44, 0, 0], 
[0, 0, 0, 129, 0], 
[0, 0, 206, 0, 0], 
[0, 0, 0, 230, 0], 
[0, 205, 0, 0, 0], 
[0, 0, 63, 0, 0], 
[0, 0, 0, 0, 24], 
[0, 0, 298, 0, 0], 
[0, 0, 88, 0, 0], 
[0, 0, 41, 0, 0], 
[0, 0, 0, 0, 210], 
[0, 178, 0, 0, 0], 
[0, 206, 0, 0, 0], 
[0, 24, 0, 0, 0], 
[0, 26, 0, 0, 0], 
[0, 0, 0, 94, 0], 
[0, 0, 0, 0, 193], 
[0, 0, 0, 264, 0], 
[0, 0, 0, 0, 243], 
[0, 0, 0, 0, 243], 
[0, 99, 0, 0, 0], 
[0, 0, 0, 0, 90], 
[0, 0, 0, 0, 268], 
[0, 168, 0, 0, 0], 
[0, 0, 194, 0, 0], 
[0, 0, 130, 0, 0], 
[0, 0, 0, 19, 0], 
[0, 0, 191, 0, 0], 
[0, 0, 0, 200, 0], 
[0, 241, 0, 0, 0], 
[0, 0, 229, 0, 0], 
[0, 0, 227, 0, 0], 
[0, 0, 0, 264, 0], 
[0, 0, 0, 58, 0], 
[0, 85, 0, 0, 0], 
[0, 18, 0, 0, 0], 
[0, 290, 0, 0, 0], 
[0, 0, 33, 0, 0], 
[0, 0, 205, 0, 0], 
[0, 298, 0, 0, 0], 
[0, 0, 0, 0, 272], 
[0, 0, 0, 32, 0], 
[0, 0, 0, 277, 0], 
[0, 0, 0, 23, 0], 
[0, 0, 0, 278, 0], 
[0, 79, 0, 0, 0]];
