nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1566, 1664, 1809, 1560, 1919, 1656, 1891, 1567, 1847, 1901, 1531, 1597, 1781, 1851, 1855, 1758, 1868, 1746, 1558, 1862, 1918, 1966, 1658, 1758, 1601, 1958, 1746, 1675, 1851, 1895, 1693, 1631, 1572, 1665, 1521, 1771, 1722, 1620, 1608, 1881, 1989, 1518, 1904, 1721, 1897, 1916, 1618, 1621, 1506, 1981, 1738, 1672, 1846, 1935, 1762, 1595, 1548, 1740, 1554, 1840, 1540, 1917, 1763, 1900, 1745, 1813, 1659, 1787, 1909, 1520];
eminI = [80, 45, 0, 0, 20, 45, 45, 20, 45, 20, 20, 20, 0, 0, 0, 80, 20, 80, 80, 45, 80, 20, 0, 45, 0, 45, 0, 80, 20, 80, 45, 45, 45, 80, 45, 45, 20, 45, 20, 20, 0, 80, 45, 0, 80, 0, 45, 0, 45, 20, 20, 20, 20, 20, 80, 80, 0, 20, 20, 80, 20, 20, 45, 80, 80, 80, 80, 20, 0, 0];
emaxI = [140, 90, 30, 30, 55, 90, 90, 55, 90, 55, 55, 55, 30, 30, 30, 140, 55, 140, 140, 90, 140, 55, 30, 90, 30, 90, 30, 140, 55, 140, 90, 90, 90, 140, 90, 90, 55, 90, 55, 55, 30, 140, 90, 30, 140, 30, 90, 30, 90, 55, 55, 55, 55, 55, 140, 140, 30, 55, 55, 140, 55, 55, 90, 140, 140, 140, 140, 55, 30, 30];
r0 = [80, 45, 0, 0, 20, 45, 45, 20, 45, 20, 20, 20, 0, 0, 0, 80, 20, 80, 80, 45, 80, 20, 0, 45, 0, 45, 0, 80, 20, 80, 45, 45, 45, 80, 45, 45, 20, 45, 20, 20, 0, 80, 45, 0, 80, 0, 45, 0, 45, 20, 20, 20, 20, 20, 80, 80, 0, 20, 20, 80, 20, 20, 45, 80, 80, 80, 80, 20, 0, 0];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [382, 402, 417, 313, 448, 347, 416, 337, 446, 455, 335, 346, 360, 451, 458, 369, 467, 371, 314, 393, 437, 421, 351, 385, 374, 462, 368, 340, 387, 461, 384, 356, 317, 338, 374, 368, 416, 381, 329, 401, 491, 349, 397, 361, 384, 431, 379, 333, 319, 462, 349, 359, 397, 434, 407, 326, 371, 400, 355, 408, 352, 422, 390, 445, 411, 365, 371, 431, 386, 365];
L = [6218, 6049, 6243, 5780, 6220, 6625, 5749, 6120, 6083, 6654, 6227, 6325, 6398, 5259, 5733, 6038, 6294, 6542, 6426, 6454, 5389, 5690, 5454, 6418, 5376, 5265, 6285, 5508, 6074, 5964];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [3, 2, 0, 4, 3, 8, 9, 3, 5, 6];
emaxP = [15, 18, 15, 17, 20, 20, 19, 18, 17, 20];
p0 = [3, 2, 0, 4, 3, 8, 9, 3, 5, 6];
cP = [5554, 3645, 4588, 5851, 6951, 7788, 8570, 5629, 5985, 2690];
dr = [[0, 267, 0, 0, 0], 
[0, 0, 0, 0, 162], 
[0, 0, 0, 0, 17], 
[0, 0, 16, 0, 0], 
[0, 94, 0, 0, 0], 
[0, 0, 0, 148, 0], 
[0, 0, 0, 139, 0], 
[0, 0, 93, 0, 0], 
[0, 132, 0, 0, 0], 
[0, 0, 0, 66, 0], 
[0, 97, 0, 0, 0], 
[0, 0, 67, 0, 0], 
[0, 57, 0, 0, 0], 
[0, 0, 0, 0, 21], 
[0, 0, 0, 38, 0], 
[0, 0, 235, 0, 0], 
[0, 0, 0, 0, 79], 
[0, 0, 0, 201, 0], 
[0, 282, 0, 0, 0], 
[0, 0, 0, 152, 0], 
[0, 0, 0, 0, 205], 
[0, 0, 62, 0, 0], 
[0, 0, 0, 29, 0], 
[0, 0, 0, 129, 0], 
[0, 0, 30, 0, 0], 
[0, 0, 0, 160, 0], 
[0, 0, 0, 0, 17], 
[0, 0, 0, 224, 0], 
[0, 0, 0, 120, 0], 
[0, 0, 0, 0, 285], 
[0, 0, 0, 0, 132], 
[0, 0, 0, 136, 0], 
[0, 0, 197, 0, 0], 
[0, 0, 0, 0, 217], 
[0, 0, 0, 0, 135], 
[0, 0, 153, 0, 0], 
[0, 0, 96, 0, 0], 
[0, 0, 0, 0, 154], 
[0, 0, 0, 0, 88], 
[0, 0, 0, 115, 0], 
[0, 0, 22, 0, 0], 
[0, 0, 0, 253, 0], 
[0, 0, 0, 0, 183], 
[0, 52, 0, 0, 0], 
[0, 0, 0, 220, 0], 
[0, 54, 0, 0, 0], 
[0, 0, 0, 0, 169], 
[0, 0, 51, 0, 0], 
[0, 175, 0, 0, 0], 
[0, 0, 0, 0, 101], 
[0, 0, 0, 0, 62], 
[0, 0, 0, 0, 70], 
[0, 0, 0, 93, 0], 
[0, 0, 0, 0, 110], 
[0, 0, 0, 210, 0], 
[0, 0, 0, 0, 297], 
[0, 0, 0, 33, 0], 
[0, 0, 0, 0, 74], 
[0, 0, 0, 62, 0], 
[0, 0, 0, 219, 0], 
[0, 0, 116, 0, 0], 
[0, 0, 0, 91, 0], 
[0, 0, 0, 0, 136], 
[0, 0, 0, 293, 0], 
[0, 0, 291, 0, 0], 
[0, 0, 0, 243, 0], 
[0, 0, 0, 0, 206], 
[0, 0, 73, 0, 0], 
[0, 0, 0, 37, 0], 
[0, 0, 36, 0, 0]];
