nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [853, 530, 699, 902, 889, 937, 801, 704, 836, 964, 698, 939, 704, 837, 632, 709, 631, 886, 846, 647, 614, 962, 820, 500, 504, 533, 840, 514, 565, 706, 702, 973, 585, 799, 685, 884, 939, 765, 520, 687, 829, 633, 548, 558, 802, 598, 541, 974, 928, 848, 998, 630, 846, 678, 585, 524, 777, 759, 849, 548, 677, 943, 566, 708, 865, 945, 651, 861, 703, 545];
eminI = [80, 20, 80, 0, 45, 20, 20, 0, 45, 80, 45, 45, 80, 80, 0, 0, 80, 45, 45, 45, 45, 20, 20, 45, 80, 0, 45, 45, 45, 45, 45, 0, 80, 80, 45, 80, 80, 80, 45, 0, 80, 0, 80, 20, 80, 20, 20, 80, 80, 20, 80, 0, 80, 20, 80, 80, 45, 0, 20, 20, 45, 20, 45, 45, 0, 45, 20, 20, 45, 45];
emaxI = [140, 55, 140, 30, 90, 55, 55, 30, 90, 140, 90, 90, 140, 140, 30, 30, 140, 90, 90, 90, 90, 55, 55, 90, 140, 30, 90, 90, 90, 90, 90, 30, 140, 140, 90, 140, 140, 140, 90, 30, 140, 30, 140, 55, 140, 55, 55, 140, 140, 55, 140, 30, 140, 55, 140, 140, 90, 30, 55, 55, 90, 55, 90, 90, 30, 90, 55, 55, 90, 90];
r0 = [80, 20, 80, 0, 45, 20, 20, 0, 45, 80, 45, 45, 80, 80, 0, 0, 80, 45, 45, 45, 45, 20, 20, 45, 80, 0, 45, 45, 45, 45, 45, 0, 80, 80, 45, 80, 80, 80, 45, 0, 80, 0, 80, 20, 80, 20, 20, 80, 80, 20, 80, 0, 80, 20, 80, 80, 45, 0, 20, 20, 45, 20, 45, 45, 0, 45, 20, 20, 45, 45];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [118, 58, 79, 117, 114, 107, 102, 104, 88, 144, 79, 118, 96, 114, 85, 101, 83, 109, 110, 85, 84, 128, 123, 56, 71, 74, 106, 67, 84, 100, 78, 105, 64, 100, 79, 127, 98, 78, 65, 83, 114, 72, 63, 62, 86, 60, 74, 110, 119, 123, 125, 67, 114, 83, 84, 59, 97, 109, 118, 77, 92, 120, 82, 87, 95, 100, 69, 112, 77, 60];
L = [6792, 6459, 6369, 6704, 6135, 6526, 5804, 5320, 5494, 5690, 6159, 6551, 5617, 6592, 6757, 5682, 6159, 6621, 6323, 5963, 5507, 6204, 6653, 6097, 6251, 6705, 5907, 5793, 6023, 5252];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [1, 4, 1, 5, 9, 5, 10, 1, 8, 6];
emaxP = [20, 15, 17, 16, 16, 20, 20, 20, 16, 17];
p0 = [1, 4, 1, 5, 9, 5, 10, 1, 8, 6];
cP = [1417, 1744, 1535, 1470, 1981, 1956, 1288, 773, 2015, 738];
dr = [[0, 0, 0, 222, 0], 
[0, 118, 0, 0, 0], 
[0, 0, 0, 0, 239], 
[0, 0, 0, 0, 38], 
[0, 0, 183, 0, 0], 
[0, 81, 0, 0, 0], 
[0, 0, 0, 109, 0], 
[0, 0, 0, 0, 37], 
[0, 185, 0, 0, 0], 
[0, 231, 0, 0, 0], 
[0, 0, 0, 0, 170], 
[0, 0, 128, 0, 0], 
[0, 0, 0, 0, 264], 
[0, 0, 0, 270, 0], 
[0, 0, 28, 0, 0], 
[0, 0, 0, 54, 0], 
[0, 0, 0, 0, 257], 
[0, 180, 0, 0, 0], 
[0, 126, 0, 0, 0], 
[0, 0, 0, 148, 0], 
[0, 0, 149, 0, 0], 
[0, 0, 0, 0, 81], 
[0, 118, 0, 0, 0], 
[0, 0, 180, 0, 0], 
[0, 265, 0, 0, 0], 
[0, 0, 45, 0, 0], 
[0, 155, 0, 0, 0], 
[0, 0, 0, 0, 194], 
[0, 0, 0, 163, 0], 
[0, 0, 164, 0, 0], 
[0, 0, 0, 143, 0], 
[0, 0, 0, 0, 58], 
[0, 0, 0, 218, 0], 
[0, 223, 0, 0, 0], 
[0, 0, 0, 0, 184], 
[0, 0, 0, 232, 0], 
[0, 0, 280, 0, 0], 
[0, 266, 0, 0, 0], 
[0, 0, 0, 187, 0], 
[0, 15, 0, 0, 0], 
[0, 0, 0, 292, 0], 
[0, 0, 11, 0, 0], 
[0, 0, 0, 246, 0], 
[0, 0, 71, 0, 0], 
[0, 0, 0, 0, 221], 
[0, 0, 0, 70, 0], 
[0, 0, 74, 0, 0], 
[0, 0, 0, 0, 222], 
[0, 263, 0, 0, 0], 
[0, 0, 0, 0, 75], 
[0, 0, 253, 0, 0], 
[0, 0, 60, 0, 0], 
[0, 0, 0, 219, 0], 
[0, 0, 88, 0, 0], 
[0, 211, 0, 0, 0], 
[0, 0, 0, 270, 0], 
[0, 0, 0, 0, 191], 
[0, 17, 0, 0, 0], 
[0, 0, 93, 0, 0], 
[0, 120, 0, 0, 0], 
[0, 0, 0, 0, 145], 
[0, 95, 0, 0, 0], 
[0, 0, 0, 0, 130], 
[0, 0, 0, 156, 0], 
[0, 0, 11, 0, 0], 
[0, 0, 0, 161, 0], 
[0, 0, 0, 110, 0], 
[0, 83, 0, 0, 0], 
[0, 138, 0, 0, 0], 
[0, 154, 0, 0, 0]];
