nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1179, 1009, 1171, 1117, 1375, 1024, 1399, 1210, 1411, 1081, 1051, 1239, 1093, 1368, 1399, 1322, 1087, 1071, 1364, 1407, 1440, 1438, 1480, 1190, 1390, 1230, 1097, 1422, 1434, 1438, 1288, 1269, 1391, 1172, 1431, 1097, 1366, 1253, 1366, 1249, 1486, 1411, 1262, 1196, 1128, 1408, 1354, 1396, 1151, 1483, 1307, 1189, 1196, 1316, 1159, 1389, 1315, 1005, 1473, 1199, 1256, 1048, 1250, 1033, 1340, 1108, 1431, 1243, 1116, 1025];
eminI = [80, 80, 20, 45, 45, 80, 0, 45, 80, 45, 80, 80, 45, 80, 80, 45, 0, 45, 80, 20, 20, 80, 0, 0, 0, 0, 45, 80, 45, 20, 80, 80, 45, 20, 0, 20, 80, 20, 80, 20, 80, 20, 0, 80, 45, 20, 20, 45, 80, 80, 45, 80, 20, 45, 80, 45, 80, 80, 45, 45, 0, 45, 80, 0, 80, 20, 45, 0, 80, 45];
emaxI = [140, 140, 55, 90, 90, 140, 30, 90, 140, 90, 140, 140, 90, 140, 140, 90, 30, 90, 140, 55, 55, 140, 30, 30, 30, 30, 90, 140, 90, 55, 140, 140, 90, 55, 30, 55, 140, 55, 140, 55, 140, 55, 30, 140, 90, 55, 55, 90, 140, 140, 90, 140, 55, 90, 140, 90, 140, 140, 90, 90, 30, 90, 140, 30, 140, 55, 90, 30, 140, 90];
r0 = [80, 80, 20, 45, 45, 80, 0, 45, 80, 45, 80, 80, 45, 80, 80, 45, 0, 45, 80, 20, 20, 80, 0, 0, 0, 0, 45, 80, 45, 20, 80, 80, 45, 20, 0, 20, 80, 20, 80, 20, 80, 20, 0, 80, 45, 20, 20, 45, 80, 80, 45, 80, 20, 45, 80, 45, 80, 80, 45, 45, 0, 45, 80, 0, 80, 20, 45, 0, 80, 45];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [129, 147, 167, 165, 151, 140, 197, 153, 186, 132, 120, 131, 136, 181, 165, 184, 118, 124, 170, 204, 192, 145, 187, 165, 194, 159, 152, 160, 188, 202, 175, 156, 154, 175, 149, 122, 164, 173, 143, 156, 178, 196, 164, 148, 168, 165, 193, 144, 139, 167, 163, 156, 133, 182, 131, 140, 190, 140, 219, 123, 167, 122, 144, 120, 155, 160, 211, 165, 162, 145];
L = [5900, 6040, 5710, 5226, 5759, 6142, 6727, 5726, 6686, 5473, 5294, 6607, 5384, 5590, 5810, 6197, 5724, 5268, 5823, 5576, 5582, 5376, 5766, 5373, 5644, 5937, 6217, 5953, 6014, 6500];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [6, 0, 6, 7, 10, 10, 10, 2, 5, 7];
emaxP = [15, 16, 17, 18, 15, 18, 20, 19, 18, 20];
p0 = [6, 0, 6, 7, 10, 10, 10, 2, 5, 7];
cP = [3626, 1917, 3751, 3695, 1683, 1748, 840, 975, 1625, 3333];
dr = [[0, 288, 0, 0, 0], 
[0, 0, 0, 252, 0], 
[0, 0, 64, 0, 0], 
[0, 0, 191, 0, 0], 
[0, 0, 0, 173, 0], 
[0, 0, 0, 0, 291], 
[0, 52, 0, 0, 0], 
[0, 0, 178, 0, 0], 
[0, 0, 0, 298, 0], 
[0, 0, 165, 0, 0], 
[0, 0, 0, 0, 299], 
[0, 231, 0, 0, 0], 
[0, 0, 0, 122, 0], 
[0, 245, 0, 0, 0], 
[0, 0, 0, 0, 263], 
[0, 0, 0, 0, 198], 
[0, 0, 13, 0, 0], 
[0, 0, 0, 131, 0], 
[0, 0, 258, 0, 0], 
[0, 0, 0, 74, 0], 
[0, 0, 0, 0, 91], 
[0, 0, 231, 0, 0], 
[0, 27, 0, 0, 0], 
[0, 0, 29, 0, 0], 
[0, 0, 0, 0, 33], 
[0, 0, 48, 0, 0], 
[0, 0, 0, 191, 0], 
[0, 281, 0, 0, 0], 
[0, 0, 126, 0, 0], 
[0, 0, 0, 0, 69], 
[0, 0, 295, 0, 0], 
[0, 230, 0, 0, 0], 
[0, 0, 0, 0, 177], 
[0, 0, 0, 81, 0], 
[0, 0, 0, 18, 0], 
[0, 67, 0, 0, 0], 
[0, 0, 229, 0, 0], 
[0, 0, 0, 0, 91], 
[0, 0, 0, 221, 0], 
[0, 0, 0, 0, 87], 
[0, 0, 0, 0, 280], 
[0, 0, 68, 0, 0], 
[0, 35, 0, 0, 0], 
[0, 0, 0, 205, 0], 
[0, 0, 0, 178, 0], 
[0, 0, 116, 0, 0], 
[0, 0, 115, 0, 0], 
[0, 0, 147, 0, 0], 
[0, 0, 0, 287, 0], 
[0, 0, 0, 0, 272], 
[0, 145, 0, 0, 0], 
[0, 213, 0, 0, 0], 
[0, 76, 0, 0, 0], 
[0, 161, 0, 0, 0], 
[0, 0, 254, 0, 0], 
[0, 200, 0, 0, 0], 
[0, 0, 0, 217, 0], 
[0, 0, 274, 0, 0], 
[0, 0, 131, 0, 0], 
[0, 0, 0, 0, 154], 
[0, 0, 0, 0, 24], 
[0, 181, 0, 0, 0], 
[0, 0, 0, 247, 0], 
[0, 0, 11, 0, 0], 
[0, 0, 0, 213, 0], 
[0, 0, 0, 0, 102], 
[0, 0, 137, 0, 0], 
[0, 0, 0, 0, 46], 
[0, 0, 230, 0, 0], 
[0, 0, 145, 0, 0]];
