nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [1997, 1643, 1512, 1522, 1728, 1539, 1774, 1988, 1656, 1620, 1647, 1785, 1640, 1578, 1870, 1741, 1523, 1983, 1717, 1776, 1527, 1514, 1831, 1802, 1908, 1808, 1760, 1823, 1788, 1912, 1805, 1744, 1931, 1831, 1757, 1555, 1643, 1912, 1931, 1516, 1948, 1705, 1534, 1815, 1764, 1615, 1831, 1845, 1567, 1529, 1868, 1900, 1568, 1931, 1669, 1578, 1729, 1695, 1875, 1663, 1591, 1985, 1865, 1575, 1728, 1643, 1997, 1578, 1903, 1546];
eminI = [80, 80, 0, 80, 20, 45, 80, 80, 45, 80, 45, 80, 20, 80, 20, 45, 20, 0, 80, 0, 0, 20, 45, 45, 0, 20, 20, 20, 0, 45, 20, 0, 20, 20, 0, 80, 20, 20, 20, 80, 20, 20, 45, 0, 0, 20, 20, 80, 45, 80, 0, 0, 45, 20, 80, 0, 45, 20, 45, 0, 20, 45, 45, 20, 45, 45, 20, 80, 45, 80];
emaxI = [140, 140, 30, 140, 55, 90, 140, 140, 90, 140, 90, 140, 55, 140, 55, 90, 55, 30, 140, 30, 30, 55, 90, 90, 30, 55, 55, 55, 30, 90, 55, 30, 55, 55, 30, 140, 55, 55, 55, 140, 55, 55, 90, 30, 30, 55, 55, 140, 90, 140, 30, 30, 90, 55, 140, 30, 90, 55, 90, 30, 55, 90, 90, 55, 90, 90, 55, 140, 90, 140];
r0 = [80, 80, 0, 80, 20, 45, 80, 80, 45, 80, 45, 80, 20, 80, 20, 45, 20, 0, 80, 0, 0, 20, 45, 45, 0, 20, 20, 20, 0, 45, 20, 0, 20, 20, 0, 80, 20, 20, 20, 80, 20, 20, 45, 0, 0, 20, 20, 80, 45, 80, 0, 0, 45, 20, 80, 0, 45, 20, 45, 0, 20, 45, 45, 20, 45, 45, 20, 80, 45, 80];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [291, 220, 160, 175, 213, 195, 226, 227, 174, 240, 235, 222, 170, 171, 210, 215, 206, 210, 177, 237, 155, 190, 235, 226, 269, 217, 223, 212, 228, 264, 257, 245, 232, 227, 242, 162, 188, 228, 206, 202, 208, 178, 190, 208, 181, 233, 266, 233, 213, 185, 189, 212, 186, 276, 180, 193, 189, 234, 198, 212, 230, 231, 270, 209, 189, 219, 289, 189, 246, 155];
L = [5949, 5801, 5920, 5683, 5689, 5290, 6728, 6411, 6363, 5628, 5685, 6532, 6535, 6330, 6139, 5341, 6735, 6454, 6417, 5838, 5329, 6685, 5422, 5506, 5338, 5632, 5545, 6610, 6379, 6090];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [9, 2, 2, 7, 3, 8, 2, 7, 0, 2];
emaxP = [20, 16, 15, 19, 19, 19, 19, 18, 15, 15];
p0 = [9, 2, 2, 7, 3, 8, 2, 7, 0, 2];
cP = [3274, 5005, 1981, 4234, 3076, 2459, 4606, 3256, 2006, 2332];
dr = [[0, 253, 0, 0, 0], 
[0, 0, 221, 0, 0], 
[0, 0, 13, 0, 0], 
[0, 0, 248, 0, 0], 
[0, 0, 0, 87, 0], 
[0, 0, 0, 165, 0], 
[0, 0, 0, 230, 0], 
[0, 0, 0, 227, 0], 
[0, 0, 0, 160, 0], 
[0, 0, 0, 0, 213], 
[0, 0, 164, 0, 0], 
[0, 0, 0, 0, 210], 
[0, 0, 0, 64, 0], 
[0, 0, 276, 0, 0], 
[0, 0, 95, 0, 0], 
[0, 0, 0, 0, 189], 
[0, 0, 0, 0, 111], 
[0, 0, 16, 0, 0], 
[0, 0, 0, 0, 269], 
[0, 0, 0, 38, 0], 
[0, 0, 58, 0, 0], 
[0, 0, 0, 70, 0], 
[0, 0, 187, 0, 0], 
[0, 138, 0, 0, 0], 
[0, 60, 0, 0, 0], 
[0, 111, 0, 0, 0], 
[0, 62, 0, 0, 0], 
[0, 0, 118, 0, 0], 
[0, 0, 21, 0, 0], 
[0, 0, 147, 0, 0], 
[0, 0, 0, 0, 114], 
[0, 0, 28, 0, 0], 
[0, 0, 0, 0, 65], 
[0, 0, 0, 0, 108], 
[0, 0, 0, 0, 12], 
[0, 0, 208, 0, 0], 
[0, 110, 0, 0, 0], 
[0, 0, 80, 0, 0], 
[0, 0, 0, 0, 116], 
[0, 0, 296, 0, 0], 
[0, 80, 0, 0, 0], 
[0, 0, 85, 0, 0], 
[0, 0, 0, 200, 0], 
[0, 0, 50, 0, 0], 
[0, 0, 0, 12, 0], 
[0, 0, 66, 0, 0], 
[0, 86, 0, 0, 0], 
[0, 0, 295, 0, 0], 
[0, 0, 0, 0, 132], 
[0, 0, 212, 0, 0], 
[0, 29, 0, 0, 0], 
[0, 0, 50, 0, 0], 
[0, 0, 133, 0, 0], 
[0, 0, 0, 79, 0], 
[0, 0, 0, 228, 0], 
[0, 41, 0, 0, 0], 
[0, 178, 0, 0, 0], 
[0, 0, 83, 0, 0], 
[0, 158, 0, 0, 0], 
[0, 0, 0, 53, 0], 
[0, 84, 0, 0, 0], 
[0, 0, 0, 0, 148], 
[0, 0, 127, 0, 0], 
[0, 0, 0, 0, 76], 
[0, 0, 0, 0, 140], 
[0, 0, 0, 0, 161], 
[0, 0, 63, 0, 0], 
[0, 0, 280, 0, 0], 
[0, 0, 0, 0, 132], 
[0, 0, 0, 216, 0]];
