nK = 30;
nI = 70;
nT = 4;
nF = 3;
nP = 10;
l = [932, 939, 943, 997, 944, 861, 884, 598, 835, 760, 854, 538, 851, 751, 598, 662, 851, 808, 671, 735, 558, 903, 982, 978, 947, 732, 603, 751, 801, 773, 858, 945, 535, 734, 506, 807, 840, 617, 952, 693, 576, 869, 993, 870, 859, 907, 756, 552, 790, 533, 981, 521, 826, 521, 815, 874, 903, 815, 813, 611, 728, 612, 914, 808, 599, 890, 687, 777, 671, 522];
eminI = [80, 0, 80, 45, 20, 80, 80, 45, 80, 45, 45, 20, 45, 0, 20, 80, 80, 80, 80, 20, 45, 45, 80, 45, 80, 80, 80, 45, 45, 80, 45, 45, 0, 20, 20, 45, 80, 45, 80, 20, 80, 0, 80, 80, 80, 0, 0, 20, 0, 80, 0, 0, 80, 0, 80, 80, 45, 80, 80, 45, 20, 20, 45, 20, 0, 20, 80, 45, 20, 45];
emaxI = [140, 30, 140, 90, 55, 140, 140, 90, 140, 90, 90, 55, 90, 30, 55, 140, 140, 140, 140, 55, 90, 90, 140, 90, 140, 140, 140, 90, 90, 140, 90, 90, 30, 55, 55, 90, 140, 90, 140, 55, 140, 30, 140, 140, 140, 30, 30, 55, 30, 140, 30, 30, 140, 30, 140, 140, 90, 140, 140, 90, 55, 55, 90, 55, 30, 55, 140, 90, 55, 90];
r0 = [80, 0, 80, 45, 20, 80, 80, 45, 80, 45, 45, 20, 45, 0, 20, 80, 80, 80, 80, 20, 45, 45, 80, 45, 80, 80, 80, 45, 45, 80, 45, 45, 0, 20, 20, 45, 80, 45, 80, 20, 80, 0, 80, 80, 80, 0, 0, 20, 0, 80, 0, 0, 80, 0, 80, 80, 45, 80, 80, 45, 20, 20, 45, 20, 0, 20, 80, 45, 20, 45];
pi_IT1 = [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
lAux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
cI = [136, 125, 104, 140, 114, 118, 121, 74, 86, 103, 102, 75, 120, 98, 65, 73, 95, 110, 72, 96, 64, 135, 121, 101, 121, 93, 65, 111, 98, 78, 93, 109, 67, 74, 56, 118, 102, 84, 105, 98, 76, 115, 135, 114, 125, 135, 110, 71, 109, 62, 130, 76, 97, 70, 90, 95, 94, 112, 83, 88, 85, 87, 113, 113, 66, 128, 88, 85, 99, 71];
L = [6497, 6003, 6397, 5578, 5213, 5341, 6717, 6232, 6023, 5392, 5759, 6123, 5221, 6552, 5840, 6226, 5604, 6172, 5951, 6402, 5707, 5856, 5289, 5326, 6272, 6620, 6757, 6657, 6342, 5710];
aux = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];
eminP = [10, 10, 6, 3, 4, 7, 8, 7, 8, 5];
emaxP = [19, 19, 19, 17, 16, 15, 15, 18, 19, 20];
p0 = [10, 10, 6, 3, 4, 7, 8, 7, 8, 5];
cP = [859, 1462, 1264, 1009, 1716, 1447, 1057, 1359, 1373, 1795];
dr = [[0, 207, 0, 0, 0], 
[0, 0, 0, 0, 31], 
[0, 223, 0, 0, 0], 
[0, 149, 0, 0, 0], 
[0, 107, 0, 0, 0], 
[0, 214, 0, 0, 0], 
[0, 0, 0, 264, 0], 
[0, 0, 0, 121, 0], 
[0, 270, 0, 0, 0], 
[0, 0, 153, 0, 0], 
[0, 0, 145, 0, 0], 
[0, 0, 0, 108, 0], 
[0, 196, 0, 0, 0], 
[0, 0, 40, 0, 0], 
[0, 0, 89, 0, 0], 
[0, 0, 0, 0, 244], 
[0, 0, 231, 0, 0], 
[0, 255, 0, 0, 0], 
[0, 241, 0, 0, 0], 
[0, 0, 94, 0, 0], 
[0, 0, 0, 186, 0], 
[0, 0, 199, 0, 0], 
[0, 0, 287, 0, 0], 
[0, 0, 134, 0, 0], 
[0, 0, 0, 0, 237], 
[0, 0, 0, 214, 0], 
[0, 284, 0, 0, 0], 
[0, 135, 0, 0, 0], 
[0, 0, 0, 0, 143], 
[0, 0, 0, 294, 0], 
[0, 0, 169, 0, 0], 
[0, 0, 167, 0, 0], 
[0, 53, 0, 0, 0], 
[0, 93, 0, 0, 0], 
[0, 0, 0, 0, 81], 
[0, 0, 0, 0, 181], 
[0, 291, 0, 0, 0], 
[0, 0, 0, 0, 193], 
[0, 0, 0, 202, 0], 
[0, 0, 76, 0, 0], 
[0, 0, 202, 0, 0], 
[0, 0, 54, 0, 0], 
[0, 286, 0, 0, 0], 
[0, 0, 0, 270, 0], 
[0, 0, 0, 0, 217], 
[0, 0, 0, 17, 0], 
[0, 0, 0, 26, 0], 
[0, 106, 0, 0, 0], 
[0, 0, 39, 0, 0], 
[0, 0, 0, 207, 0], 
[0, 0, 0, 19, 0], 
[0, 18, 0, 0, 0], 
[0, 286, 0, 0, 0], 
[0, 0, 43, 0, 0], 
[0, 0, 0, 247, 0], 
[0, 251, 0, 0, 0], 
[0, 0, 189, 0, 0], 
[0, 0, 0, 0, 298], 
[0, 0, 0, 216, 0], 
[0, 0, 130, 0, 0], 
[0, 0, 0, 81, 0], 
[0, 0, 0, 82, 0], 
[0, 0, 161, 0, 0], 
[0, 0, 0, 0, 113], 
[0, 0, 0, 43, 0], 
[0, 0, 0, 117, 0], 
[0, 0, 0, 0, 285], 
[0, 0, 0, 0, 126], 
[0, 0, 0, 0, 118], 
[0, 0, 0, 0, 144]];
